episode,big_cpu_freq,little_cpu_freq,big_util,little_util,ipc,cache_miss,fps,action,aloss,closs,reward
274,710400,672000,0.000000,1.816667,0.160714,0.044444,25,6,0,1508.3675537109375,-548.9887352790578
275,1171200,300000,0.000000,2.433333,0.441176,0.000000,25,2,0,61.720855712890625,-558.6661546338966
276,1171200,300000,0.360294,3.607738,0.441176,0.000000,25,2,0,3297.015869140625,-556.8804403481822
277,710400,300000,0.174242,3.360606,0.476190,0.000000,26,0,0,598.4449462890625,-556.8804403481822
278,940800,499200,0.166667,2.956349,0.437956,0.000000,26,4,0,5221.4736328125,-537.4994879672299
279,940800,499200,0.400000,3.333333,0.323160,0.000000,26,4,0,543.797119140625,-558.179211469534
280,1171200,672000,0.333333,3.214286,0.452261,0.000000,25,8,0,130.07608032226562,-558.179211469534
281,1171200,672000,1.666667,2.166667,0.485175,0.005556,25,8,0,342.0061340332031,-577.7137736815156
282,710400,300000,0.333333,2.788095,0.473684,0.000000,25,0,0,289.24493408203125,-577.7137736815156
283,940800,672000,0.242857,3.675000,0.462725,0.000000,25,7,0,2062.7197265625,-537.8328213005632
284,1171200,499200,0.000000,2.600000,0.267857,0.000000,25,5,0,467.6986999511719,-568.1899641577061
285,1171200,499200,0.400000,2.814286,0.448878,0.000000,26,5,0,1168.8018798828125,-568.0363543266769
286,940800,672000,0.250000,2.816667,0.465116,0.005556,26,7,0,1050.1768798828125,-567.7030209933436
287,940800,300000,0.200000,1.566667,0.450000,0.005556,26,1,0,94.41377258300781,-567.8566308243727
288,710400,672000,0.431818,3.384848,0.338983,0.000000,26,6,0,28.225250244140625,-547.0232974910394
289,710400,499200,0.250000,2.683333,0.478723,0.000000,26,3,0,6861.6005859375,-558.3328213005632
290,940800,499200,0.000000,2.500000,0.379747,0.000000,26,4,0,1085.755615234375,-548.6554019457245
291,1171200,499200,0.250000,2.733333,0.465116,0.005556,26,5,0,529.3538208007812,-558.179211469534
292,710400,300000,0.166667,3.183333,0.435835,0.000000,26,0,0,1995.1728515625,-567.7030209933436
293,940800,672000,0.333333,3.762821,0.317460,0.038889,26,7,0,131.2999267578125,-537.4994879672299
294,1171200,300000,0.142857,2.800000,0.370902,0.000000,25,2,0,155.4058074951172,-567.8566308243727
295,710400,672000,0.333333,2.547619,0.466321,0.000000,25,6,0,2496.455078125,-556.8804403481822
296,940800,300000,0.535714,3.323810,0.461538,0.000000,25,1,0,197.6303253173828,-558.6661546338966
297,940800,499200,0.125000,3.363889,0.469974,0.000000,25,4,0,61.98006057739258,-547.3566308243727
298,940800,300000,1.000000,2.750000,0.448878,0.000000,25,1,0,421.2866516113281,-558.5125448028673
299,710400,672000,0.200000,2.766667,0.478723,0.000000,25,6,0,689.9631958007812,-547.3566308243727
300,710400,672000,0.500000,2.333333,0.119840,0.000000,25,6,0,15.485647201538086,-558.6661546338966
301,940800,499200,0.400000,3.133333,0.452261,0.000000,25,4,0,222.71336364746094,-558.6661546338966
302,1171200,672000,0.600000,3.416667,0.462725,0.000000,26,8,0,780.4357299804688,-558.5125448028673
303,710400,499200,0.666667,2.250000,0.472441,0.000000,26,3,0,101.1114730834961,-577.3804403481822
304,940800,499200,0.250000,2.333333,0.465116,0.005556,26,4,0,2493.089599609375,-548.6554019457245
305,1171200,499200,0.200000,3.216667,0.486486,0.000000,26,5,0,971.0161743164062,-558.179211469534
306,940800,300000,0.142857,3.404762,0.472441,0.000000,26,1,0,2000.596435546875,-567.7030209933436
307,1171200,672000,0.309524,2.880952,0.476190,0.000000,25,8,0,585.3215942382812,-547.0232974910394
308,940800,672000,0.250000,1.833333,0.468750,0.005556,25,7,0,78.61294555664062,-577.7137736815156
309,940800,499200,0.000000,2.833333,0.476190,0.000000,25,4,0,29.61355209350586,-568.1899641577061
310,710400,300000,0.452381,3.183333,0.467532,0.000000,25,0,0,2876.90087890625,-558.5125448028673
311,940800,300000,0.236111,3.688889,0.474934,0.000000,25,1,0,42.82002639770508,-537.8328213005632
312,940800,672000,0.211111,3.241667,0.432692,0.000000,26,7,0,389.48651123046875,-547.3566308243727
313,1171200,499200,0.200000,2.500000,0.462725,0.000000,26,5,0,556.1409912109375,-567.8566308243727
314,1171200,300000,0.000000,2.571429,0.453401,0.000000,26,2,0,151.5089874267578,-567.7030209933436
315,710400,499200,0.125000,3.361111,0.452261,0.005556,26,3,0,221.90342712402344,-556.547107014849
316,940800,672000,0.200000,3.133333,0.456853,0.000000,26,7,0,231.6493682861328,-548.6554019457245
317,710400,672000,1.166667,2.350000,0.471204,0.005556,25,6,0,37.12411880493164,-567.8566308243727
318,710400,300000,0.200000,2.466667,0.472441,0.011111,25,0,0,261.4565124511719,-558.6661546338966
319,710400,672000,0.500000,3.600000,0.465116,0.000000,25,6,0,458.697998046875,-537.8328213005632
320,710400,499200,0.222222,3.428571,0.469974,0.000000,25,3,0,1211.29833984375,-558.6661546338966
321,940800,672000,0.428571,2.904762,0.473684,0.000000,26,7,0,2657.73486328125,-548.9887352790578
322,940800,300000,0.333333,2.933333,0.318584,0.005556,26,1,0,78.88809204101562,-567.8566308243727
323,940800,300000,0.552381,3.311355,0.465116,0.000000,26,1,0,343.9752502441406,-547.0232974910394
324,940800,300000,0.433333,3.427273,0.471204,0.000000,26,1,0,15.932687759399414,-547.0232974910394
325,1171200,300000,0.000000,3.225000,0.455696,0.005556,25,2,0,713.4187622070312,-547.0232974910394
326,1171200,300000,0.200000,3.238095,0.374220,0.038889,25,2,0,252.6322479248047,-556.8804403481822
327,1171200,499200,0.250000,3.433333,0.465116,0.000000,25,5,0,38.279869079589844,-556.8804403481822
328,940800,672000,0.450000,2.916667,0.198895,0.050000,24,7,0,187.1655731201172,-568.0363543266769
329,710400,300000,0.166667,2.814286,0.393873,0.016667,24,0,0,0.04514068737626076,-568.5232974910394
330,940800,300000,0.194444,3.607071,0.476190,0.000000,24,1,0,86.36493682861328,-538.1661546338966
331,710400,499200,0.400000,3.345455,0.469974,0.005556,24,3,0,889.5968627929688,-547.6899641577061
332,1171200,672000,0.200000,2.471429,0.476190,0.000000,24,8,0,111.236572265625,-549.3220686123911
333,940800,499200,0.250000,2.266667,0.460358,0.000000,24,4,0,613.2787475585938,-578.047107014849
334,940800,499200,0.000000,3.150000,0.137615,0.005556,24,4,0,1505.69482421875,-558.8458781362007
335,710400,672000,0.452381,3.380952,0.476190,0.000000,24,6,0,3046.53271484375,-558.8458781362007
336,940800,300000,0.333333,2.704762,0.462725,0.000000,23,1,0,315.0516662597656,-558.9994879672299
337,1171200,672000,0.200000,3.014286,0.466321,0.000000,23,8,0,420.38763427734375,-548.0232974910394
338,1171200,300000,0.166667,2.700000,0.022551,0.005556,23,2,0,2540.4638671875,-578.3804403481823
339,1171200,672000,0.266667,3.477273,0.476190,0.000000,23,8,0,0.04527045786380768,-557.547107014849
340,710400,672000,0.250000,2.433333,0.456853,0.000000,25,6,0,1956.868896484375,-578.3804403481823
341,1171200,499200,0.333333,2.583333,0.474934,0.000000,25,5,0,989.0418701171875,-558.6661546338966
342,940800,672000,0.750000,2.100000,0.476190,0.000000,25,7,0,1174.6224365234375,-568.0363543266769
343,1171200,672000,0.500000,2.350000,0.453401,0.011111,25,8,0,280.53387451171875,-568.1899641577061
344,710400,499200,0.400000,3.300000,0.454545,0.000000,25,3,0,1158.0220947265625,-577.7137736815156
345,940800,300000,0.166667,2.816667,0.444444,0.000000,25,1,0,85.98306274414062,-548.9887352790578
346,1171200,499200,0.166667,3.130952,0.483871,0.000000,25,5,0,2045.2266845703125,-547.3566308243727
347,1171200,672000,0.200000,3.150000,0.414747,0.005556,25,8,0,38.776920318603516,-568.0363543266769
348,710400,499200,0.333333,2.680952,0.476190,0.000000,25,3,0,163.70220947265625,-577.7137736815156
349,710400,499200,0.000000,2.000000,0.307692,0.022222,25,3,0,2494.351318359375,-548.9887352790578
350,710400,300000,0.666667,3.099206,0.434783,0.000000,25,0,0,203.18775939941406,-548.9887352790578
351,940800,499200,0.380952,3.741259,0.463918,0.000000,25,4,0,414.8670654296875,-537.8328213005632
352,1171200,672000,0.250000,2.333333,0.446650,0.005556,26,8,0,794.9067993164062,-558.5125448028673
353,710400,672000,0.000000,2.333333,0.469974,0.000000,26,6,0,1806.5146484375,-577.3804403481822
354,940800,300000,0.200000,2.171429,0.362903,0.000000,26,1,0,30.311800003051758,-558.3328213005632
355,710400,499200,0.000000,3.257071,0.467532,0.000000,26,3,0,182.0621795654297,-547.0232974910394
356,1171200,499200,0.000000,4.000000,0.476190,0.000000,26,5,0,638.4813232421875,-548.6554019457245
357,1171200,499200,0.000000,2.416667,0.466321,0.000000,26,5,0,17.12506866455078,-567.7030209933436
358,1171200,499200,0.000000,2.016667,0.463918,0.000000,26,5,0,2447.27197265625,-567.7030209933436
359,940800,499200,0.200000,2.750000,0.458015,0.005556,26,4,0,990.6702270507812,-567.7030209933436
360,940800,499200,0.333333,3.228571,0.451128,0.000000,26,4,0,1835.576416015625,-558.179211469534
361,940800,300000,0.375000,3.583333,0.462725,0.000000,26,1,0,33.18122863769531,-558.179211469534
362,1171200,499200,0.333333,3.323810,0.476190,0.000000,25,5,0,1085.228759765625,-547.0232974910394
363,940800,672000,0.200000,2.416667,0.407240,0.000000,25,7,0,556.1697998046875,-568.0363543266769
364,710400,499200,1.166667,2.785714,0.248963,0.050000,25,3,0,299.67828369140625,-568.1899641577061
365,1171200,300000,0.333333,3.033333,0.469974,0.000000,25,2,0,170.24801635742188,-548.9887352790578
366,710400,672000,0.333333,2.633333,0.304054,0.000000,25,6,0,161.8535614013672,-556.8804403481822
367,710400,499200,1.083333,2.100000,0.476190,0.000000,25,3,0,1.2425228357315063,-558.6661546338966
368,940800,672000,0.650000,2.750000,0.462725,0.005556,25,7,0,73.5392074584961,-548.9887352790578
369,1171200,499200,0.660714,3.047619,0.473684,0.000000,25,5,0,1492.1971435546875,-568.1899641577061
370,1171200,672000,0.250000,2.966667,0.454545,0.000000,25,8,0,94.94470977783203,-568.0363543266769
371,1171200,300000,0.200000,2.500000,0.460358,0.000000,26,2,0,22.911741256713867,-577.7137736815156
372,940800,300000,0.142857,3.005952,0.472441,0.000000,26,1,0,46.74673080444336,-556.547107014849
373,1171200,499200,0.236111,3.607143,0.476190,0.000000,26,5,0,277.412353515625,-547.0232974910394
374,710400,499200,0.392857,3.071429,0.466321,0.000000,26,3,0,349.22265625,-567.7030209933436
375,710400,672000,0.250000,3.216667,0.476190,0.000000,26,6,0,1893.349365234375,-548.6554019457245
376,1171200,672000,0.250000,2.083333,0.462725,0.000000,26,8,0,9.072288513183594,-558.3328213005632
377,1171200,672000,0.000000,2.766667,0.465116,0.000000,26,8,0,73.98897552490234,-577.3804403481822
378,1171200,672000,0.000000,2.966667,0.327273,0.033333,26,8,0,2821.857177734375,-577.3804403481822
379,710400,499200,0.000000,2.566667,0.469974,0.000000,26,3,0,675.4193115234375,-577.3804403481822
380,710400,499200,0.250000,2.450000,0.473684,0.005556,26,3,0,219.65432739257812,-548.6554019457245
381,940800,499200,0.000000,2.450000,0.427553,0.005556,26,4,0,291.56854248046875,-548.6554019457245
382,940800,300000,0.322222,3.366162,0.456853,0.000000,26,1,0,528.435791015625,-558.179211469534
383,940800,300000,0.250000,3.602564,0.365854,0.000000,26,1,0,134.21414184570312,-547.0232974910394
384,710400,499200,0.685714,3.238095,0.440098,0.000000,26,3,0,1520.3193359375,-547.0232974910394
385,940800,499200,1.800000,3.016667,0.486486,0.000000,26,4,0,2291.80517578125,-548.6554019457245
386,1171200,300000,0.428571,2.964286,0.465116,0.000000,26,2,0,1116.226318359375,-558.179211469534
387,710400,672000,0.311111,3.688889,0.463918,0.000000,26,6,0,3453.534912109375,-556.547107014849
388,1171200,672000,0.333333,2.100000,0.456853,0.000000,25,8,0,88.7257308959961,-558.3328213005632
389,1171200,499200,0.000000,1.833333,0.436893,0.005556,25,5,0,331.01165771484375,-577.7137736815156
390,710400,672000,0.000000,2.433333,0.455696,0.000000,25,6,0,1803.5792236328125,-568.0363543266769
391,1171200,499200,0.200000,3.514286,0.476190,0.000000,25,5,0,3828.534423828125,-558.6661546338966
392,940800,300000,0.392857,3.164286,0.451128,0.000000,25,1,0,2285.3115234375,-568.0363543266769
393,710400,300000,0.000000,3.404762,0.462725,0.000000,25,0,0,1152.2510986328125,-547.3566308243727
394,710400,499200,0.200000,3.266667,0.458015,0.000000,25,3,0,465.1177673339844,-537.8328213005632
395,1171200,300000,0.200000,3.302273,0.471204,0.000000,25,2,0,33.73550796508789,-548.9887352790578
396,710400,499200,0.211111,3.597980,0.465116,0.000000,25,3,0,2.0688636302948,-556.8804403481822
397,1171200,499200,0.250000,2.866667,0.462725,0.000000,25,5,0,179.08169555664062,-548.9887352790578
398,710400,300000,0.200000,3.266667,0.444444,0.000000,25,0,0,10.471844673156738,-568.0363543266769
399,1171200,499200,0.470588,3.620833,0.459184,0.000000,25,5,0,78.6573257446289,-537.8328213005632
400,710400,499200,0.714286,2.321429,0.461538,0.000000,24,3,0,443.5363464355469,-568.0363543266769
401,710400,300000,0.300000,2.715873,0.416667,0.005556,24,0,0,1200.784912109375,-549.3220686123911
402,710400,300000,0.528846,3.604167,0.381356,0.027778,24,0,0,364.2054443359375,-538.1661546338966
403,1171200,672000,0.222222,3.022222,0.466321,0.000000,24,8,0,330.1216735839844,-538.1661546338966
404,1171200,672000,0.000000,1.400000,0.476190,0.000000,24,8,0,172.15028381347656,-578.047107014849
405,710400,672000,0.250000,2.350000,0.465116,0.011111,24,6,0,692.1870727539062,-578.047107014849
406,940800,672000,0.400000,3.300000,0.474934,0.000000,24,7,0,7082.12548828125,-558.9994879672299
407,940800,672000,0.500000,2.500000,0.472441,0.000000,24,7,0,2572.558837890625,-568.5232974910394
408,1171200,499200,0.000000,2.500000,0.277350,0.000000,24,5,0,32.88235855102539,-568.5232974910394
409,940800,672000,0.333333,1.750000,0.469974,0.005556,24,7,0,565.759765625,-568.3696876600102
410,940800,672000,0.200000,2.371429,0.453401,0.000000,24,7,0,1010.5484008789062,-568.5232974910394
411,940800,300000,0.372727,3.225000,0.448878,0.000000,24,1,0,2779.93603515625,-568.5232974910394
412,1171200,499200,0.333333,2.434524,0.481283,0.000000,24,5,0,0.32979726791381836,-547.6899641577061
413,1171200,672000,0.166667,2.580952,0.381356,0.005556,24,8,0,372.4023742675781,-568.3696876600102
414,1171200,300000,0.633333,3.192460,0.446650,0.000000,24,2,0,171.77090454101562,-578.047107014849
415,940800,672000,0.361111,2.844697,0.453401,0.000000,25,7,0,442.2980651855469,-557.2137736815156
416,940800,672000,0.400000,2.466667,0.401786,0.000000,25,7,0,1880.41650390625,-568.1899641577061
417,1171200,300000,0.381818,3.230556,0.447761,0.000000,25,2,0,834.206298828125,-568.1899641577061
418,710400,499200,0.142857,3.349206,0.466321,0.005556,26,3,0,517.85693359375,-556.8804403481822
419,1171200,499200,0.200000,2.654762,0.466321,0.000000,26,5,0,3574.965576171875,-548.6554019457245
420,940800,499200,0.791667,3.261905,0.465116,0.005556,26,4,0,1180.025634765625,-567.7030209933436
421,1171200,672000,0.708333,3.571429,0.440098,0.005556,25,8,0,303.0540466308594,-558.179211469534
422,1171200,300000,0.200000,2.838095,0.207852,0.044444,25,2,0,996.0989379882812,-577.7137736815156
423,940800,672000,0.400000,2.600000,0.462725,0.000000,25,7,0,4672.8623046875,-556.8804403481822
424,940800,499200,0.166667,3.200000,0.481283,0.000000,25,4,0,87.48596954345703,-568.1899641577061
425,710400,499200,0.200000,3.216667,0.474934,0.000000,25,3,0,33.26284408569336,-558.5125448028673
426,710400,499200,0.000000,2.433333,0.474934,0.000000,25,3,0,204.3971405029297,-548.9887352790578
427,940800,499200,0.166667,2.453571,0.451128,0.000000,25,4,0,26.919654846191406,-548.9887352790578
428,1171200,499200,0.166667,2.733333,0.473684,0.000000,25,5,0,2342.095703125,-558.5125448028673
429,1171200,499200,0.474747,2.742063,0.463918,0.000000,26,5,0,2677.531982421875,-568.0363543266769
430,1171200,672000,0.666667,2.271429,0.482574,0.000000,26,8,0,1269.32763671875,-567.7030209933436
431,940800,300000,0.125000,2.838384,0.463918,0.005556,26,1,0,1375.624755859375,-577.3804403481822
432,1171200,499200,0.166667,3.436869,0.353635,0.000000,25,5,0,260.2459716796875,-547.0232974910394
433,940800,499200,0.166667,2.505952,0.466321,0.000000,25,4,0,1417.4232177734375,-568.0363543266769
434,940800,672000,0.166667,2.447619,0.486486,0.000000,25,7,0,146.08316040039062,-558.5125448028673
435,940800,672000,0.142857,2.714286,0.460358,0.005556,25,7,0,1645.5343017578125,-568.1899641577061
436,940800,300000,0.450000,2.933333,0.471204,0.011111,25,1,0,1166.2491455078125,-568.1899641577061
437,940800,499200,0.000000,3.047619,0.232859,0.050000,25,4,0,7.0417280197143555,-547.3566308243727
438,1171200,499200,0.000000,3.107143,0.459184,0.005556,25,5,0,0.1716499924659729,-558.5125448028673
439,710400,300000,0.833333,3.148810,0.466321,0.011111,25,0,0,13.225723266601562,-568.0363543266769
440,940800,300000,0.474359,3.169580,0.459184,0.005556,26,1,0,1422.2391357421875,-537.8328213005632
441,710400,672000,0.404040,3.666667,0.444444,0.000000,26,6,0,1167.18310546875,-547.0232974910394
442,1171200,499200,0.285714,2.196429,0.425532,0.005556,25,5,0,478.0377502441406,-558.3328213005632
443,1171200,672000,0.166667,2.380952,0.451128,0.000000,25,8,0,1556.443115234375,-568.0363543266769
444,710400,300000,0.563636,3.168182,0.461538,0.000000,25,0,0,1515.591796875,-577.7137736815156
445,710400,672000,0.444444,3.405051,0.485175,0.011111,25,6,0,134.67132568359375,-537.8328213005632
446,940800,300000,0.000000,2.766667,0.448878,0.005556,26,1,0,146.2484588623047,-558.6661546338966
447,710400,499200,0.166667,2.766667,0.379747,0.033333,26,3,0,1773.1531982421875,-547.0232974910394
448,710400,300000,0.222222,3.312698,0.451128,0.000000,26,0,0,42.55523681640625,-548.6554019457245
449,940800,672000,0.250000,3.583333,0.466321,0.005556,26,7,0,50.073936462402344,-537.4994879672299
450,940800,300000,0.250000,3.166667,0.452261,0.000000,26,1,0,46.51333236694336,-567.8566308243727
451,710400,672000,0.142857,2.908730,0.461538,0.000000,26,6,0,1657.5792236328125,-547.0232974910394
452,940800,499200,0.333333,1.833333,0.319716,0.005556,26,4,0,16.334247589111328,-558.3328213005632
453,940800,672000,0.000000,3.100000,0.139969,0.000000,26,7,0,181.4154510498047,-558.179211469534
454,710400,300000,0.000000,2.883333,0.446650,0.000000,26,0,0,4673.2587890625,-567.8566308243727
455,710400,499200,0.253968,3.297619,0.459184,0.000000,26,3,0,242.20851135253906,-537.4994879672299
456,710400,300000,0.600000,2.566667,0.454545,0.000000,26,0,0,450.5462341308594,-548.6554019457245
457,940800,300000,0.666667,3.303571,0.432692,0.000000,26,1,0,373.4324951171875,-537.4994879672299
458,940800,300000,0.100000,3.662821,0.473684,0.000000,26,1,0,444.67340087890625,-547.0232974910394
459,1171200,499200,0.880952,3.238095,0.476190,0.000000,25,5,0,289.7849426269531,-547.0232974910394
460,710400,672000,0.250000,2.566667,0.482574,0.000000,25,6,0,0.00717693567276001,-568.0363543266769
461,710400,499200,0.500000,2.533333,0.342857,0.005556,25,3,0,264.02679443359375,-558.6661546338966
462,710400,672000,0.200000,2.700000,0.427553,0.000000,25,6,0,397.7400207519531,-548.9887352790578
463,1171200,300000,0.142857,3.490476,0.397351,0.000000,25,2,0,990.0517578125,-558.6661546338966
464,710400,300000,0.535714,3.583333,0.453401,0.000000,25,0,0,481.085205078125,-556.8804403481822
465,1171200,672000,0.366667,3.347619,0.462725,0.000000,26,8,0,881.162841796875,-537.8328213005632
466,1171200,672000,0.000000,1.000000,0.466321,0.000000,26,8,0,52.22144317626953,-577.3804403481822
467,1171200,300000,0.400000,2.616667,0.468750,0.000000,26,2,0,4.425291538238525,-577.3804403481822
468,710400,499200,0.392857,3.246429,0.498615,0.000000,26,3,0,7064.43115234375,-556.547107014849
469,710400,300000,0.250000,3.402778,0.399113,0.033333,26,0,0,55.19572067260742,-548.6554019457245
470,940800,672000,0.000000,3.464286,0.395604,0.000000,25,7,0,938.870361328125,-537.4994879672299
471,940800,300000,0.200000,2.588095,0.465116,0.000000,25,1,0,0.47257232666015625,-568.1899641577061
472,1171200,672000,0.166667,3.180952,0.476190,0.000000,25,8,0,1233.0068359375,-547.3566308243727
473,1171200,499200,0.250000,3.416667,0.445545,0.005556,25,5,0,1689.0374755859375,-577.7137736815156
474,710400,672000,0.000000,3.416667,0.436893,0.005556,25,6,0,138.75901794433594,-568.0363543266769
475,710400,300000,0.285714,2.700000,0.453401,0.000000,26,0,0,806.07958984375,-558.6661546338966
476,1171200,672000,0.250000,2.850000,0.466321,0.000000,26,8,0,1588.044921875,-537.4994879672299
477,710400,672000,0.250000,2.966667,0.115385,0.000000,26,6,0,1459.800537109375,-577.3804403481822
478,710400,672000,1.000000,3.500000,0.460358,0.000000,26,6,0,60.092777252197266,-558.3328213005632
479,940800,499200,2.000000,2.333333,0.309278,0.000000,26,4,0,5.48144006729126,-558.3328213005632
480,710400,672000,0.500000,2.833333,0.454545,0.000000,26,6,0,1543.63037109375,-558.179211469534
481,1171200,672000,0.333333,2.600000,0.466321,0.000000,26,8,0,36.830169677734375,-558.3328213005632
482,940800,499200,0.333333,3.016667,0.453401,0.000000,26,4,0,524.15673828125,-577.3804403481822
483,710400,499200,0.000000,3.130952,0.461538,0.000000,26,3,0,67.87732696533203,-558.179211469534
484,940800,672000,0.200000,3.400000,0.455696,0.000000,26,7,0,60.676151275634766,-548.6554019457245
485,940800,300000,0.250000,2.500000,0.446650,0.000000,26,1,0,352.32049560546875,-567.8566308243727
486,710400,672000,0.200000,3.233333,0.476190,0.005556,26,6,0,734.8784790039062,-547.0232974910394
487,940800,672000,0.333333,2.433333,0.469974,0.005556,26,7,0,1120.1612548828125,-558.3328213005632
488,940800,672000,0.000000,4.000000,0.459184,0.000000,26,7,0,43.86394119262695,-567.8566308243727
489,940800,672000,0.200000,2.733333,0.453401,0.005556,26,7,0,1029.554443359375,-567.8566308243727
490,940800,300000,0.250000,2.650000,0.476190,0.000000,26,1,0,805.8786010742188,-567.8566308243727
491,710400,499200,0.200000,2.750000,0.476190,0.000000,26,3,0,0.28028440475463867,-547.0232974910394
492,710400,300000,0.365079,3.482143,0.474934,0.000000,26,0,0,225.8540802001953,-548.6554019457245
493,940800,672000,0.000000,2.821429,0.462725,0.000000,26,7,0,2.0921051502227783,-537.4994879672299
494,940800,300000,0.333333,2.597619,0.459184,0.000000,26,1,0,0.9851628541946411,-567.8566308243727
495,940800,300000,0.090909,3.193939,0.459184,0.000000,26,1,0,6.444978713989258,-547.0232974910394
496,1171200,672000,0.250000,3.339744,0.286169,0.000000,24,8,0,136.10304260253906,-547.0232974910394
497,1171200,499200,0.595238,2.619048,0.472441,0.000000,24,5,0,467.00201416015625,-578.047107014849
498,940800,499200,0.458333,2.702381,0.473684,0.000000,24,4,0,180.7337646484375,-568.3696876600102
499,940800,672000,0.166667,2.750000,0.442260,0.000000,25,7,0,25.78425407409668,-558.8458781362007
500,1171200,672000,0.800000,1.916667,0.473684,0.000000,25,8,0,302.2789001464844,-568.1899641577061
501,1171200,499200,0.166667,1.650000,0.454545,0.000000,25,5,0,503.3044738769531,-577.7137736815156
502,1171200,672000,0.200000,3.216667,0.462725,0.000000,25,8,0,807.4179077148438,-568.0363543266769
503,1171200,300000,0.333333,3.230556,0.350877,0.005556,25,2,0,4092.399169921875,-577.7137736815156
504,940800,672000,0.125000,2.809524,0.459184,0.000000,25,7,0,1241.8612060546875,-556.8804403481822
505,710400,499200,0.166667,2.803571,0.447761,0.000000,25,3,0,347.8120422363281,-568.1899641577061
506,1171200,499200,0.142857,3.833333,0.466321,0.000000,25,5,0,609.62939453125,-548.9887352790578
507,1171200,672000,0.000000,2.225000,0.290323,0.005556,24,8,0,12.789005279541016,-568.0363543266769
508,940800,300000,0.125000,2.802778,0.466321,0.000000,24,1,0,1737.140380859375,-578.047107014849
509,940800,300000,0.285714,3.774725,0.466321,0.000000,24,1,0,9.360223770141602,-547.6899641577061
510,710400,300000,0.716667,3.080556,0.407240,0.011111,25,0,0,149.99073791503906,-547.6899641577061
511,710400,672000,0.600000,2.833333,0.342857,0.000000,25,6,0,4285.09423828125,-537.8328213005632
512,710400,672000,0.000000,2.566667,0.476190,0.000000,25,6,0,227.70706176757812,-558.6661546338966
513,710400,300000,0.166667,3.486111,0.171592,0.044444,25,0,0,91.83169555664062,-558.6661546338966
514,710400,499200,0.333333,3.072727,0.462725,0.000000,26,3,0,8.846485137939453,-537.8328213005632
515,710400,672000,0.166667,2.280952,0.461538,0.000000,26,6,0,301.2016906738281,-548.6554019457245
516,1171200,672000,0.666667,2.566667,0.486486,0.000000,26,8,0,11.143550872802734,-558.3328213005632
517,940800,672000,0.660714,2.577381,0.452261,0.000000,25,7,0,3128.67626953125,-577.3804403481822
518,710400,499200,0.166667,2.125000,0.333952,0.050000,25,3,0,301.75067138671875,-568.1899641577061
519,940800,672000,0.166667,2.695238,0.418605,0.005556,25,7,0,16.568437576293945,-548.9887352790578
520,1171200,499200,0.535714,2.380952,0.461538,0.000000,26,5,0,3732.80810546875,-568.1899641577061
521,1171200,499200,0.250000,2.095238,0.473684,0.000000,26,5,0,659.8915405273438,-567.7030209933436
522,940800,499200,0.285714,2.866667,0.450000,0.000000,26,4,0,776.335205078125,-567.7030209933436
523,1171200,672000,0.285714,2.942857,0.463918,0.000000,26,8,0,1004.8753051757812,-558.179211469534
524,1171200,300000,0.222222,2.792388,0.472441,0.000000,26,2,0,372.4777526855469,-577.3804403481822
525,1171200,499200,0.398601,3.194372,0.465116,0.000000,25,5,0,412.3348693847656,-556.547107014849
526,1171200,499200,0.450000,2.666667,0.476190,0.000000,25,5,0,49.30724334716797,-568.0363543266769
527,1171200,672000,0.583333,2.666667,0.458015,0.005556,25,8,0,502.6145935058594,-568.0363543266769
528,1171200,300000,0.000000,3.047619,0.450000,0.000000,25,2,0,34.6548957824707,-577.7137736815156
529,940800,300000,0.243590,3.560800,0.476190,0.000000,25,1,0,661.9439697265625,-556.8804403481822
530,1171200,499200,0.000000,3.125000,0.067265,0.016667,25,5,0,771.67236328125,-547.3566308243727
531,940800,672000,0.000000,2.980952,0.443350,0.000000,25,7,0,787.390869140625,-568.0363543266769
532,1171200,499200,0.000000,2.333333,0.465116,0.000000,25,5,0,214.3461151123047,-568.1899641577061
533,710400,672000,0.200000,3.350000,0.352250,0.038889,25,6,0,52.36091232299805,-568.0363543266769
534,940800,499200,0.583333,2.800000,0.476190,0.005556,25,4,0,169.31436157226562,-558.6661546338966
535,940800,300000,0.866667,3.064286,0.476190,0.000000,25,1,0,735.5603637695312,-558.5125448028673
536,940800,672000,0.250000,2.400000,0.462725,0.000000,25,7,0,410.45068359375,-547.3566308243727
537,1171200,499200,0.000000,1.833333,0.466321,0.005556,25,5,0,36.9339599609375,-568.1899641577061
538,940800,300000,0.111111,3.452778,0.408163,0.011111,25,1,0,572.7175903320312,-568.0363543266769
539,1171200,300000,0.250000,3.224206,0.476190,0.005556,25,2,0,1104.458740234375,-547.3566308243727
540,940800,300000,0.290909,3.538889,0.472441,0.005556,25,1,0,152.80393981933594,-556.8804403481822
541,940800,499200,0.400000,2.983333,0.442260,0.000000,25,4,0,381.4411315917969,-547.3566308243727
542,1171200,672000,0.250000,1.750000,0.472441,0.000000,25,8,0,224.937744140625,-558.5125448028673
543,940800,499200,0.000000,2.766667,0.239044,0.005556,25,4,0,392.772216796875,-577.7137736815156
544,940800,300000,0.383838,3.336364,0.476190,0.000000,25,1,0,1806.431640625,-558.5125448028673
545,1171200,300000,0.250000,3.464286,0.380550,0.033333,25,2,0,37.02600860595703,-547.3566308243727
