episode,big_cpu_freq,little_cpu_freq,big_util,little_util,ipc,cache_miss,fps,action,aloss,closs,reward
275,1171200,672000,0.330831,2.029389,0.431655,0.005556,26,8,0,295.7144470214844,-577.3804403481822
276,940800,576000,0.385113,2.092285,0.468750,0.000000,25,4,0,284.05950927734375,-577.3804403481822
277,940800,576000,0.364575,2.133364,0.442260,0.016667,26,1,0,2.8486862182617188,-562.8136200716846
278,940800,672000,0.356436,2.090665,0.480000,0.000000,25,7,0,7.418508052825928,-562.4802867383512
279,940800,576000,0.400000,3.083333,0.454545,0.022222,25,1,0,21.993261337280273,-568.1899641577061
280,710400,672000,0.400000,3.216667,0.469974,0.005556,25,6,0,2.1126368045806885,-562.8136200716846
281,1171200,576000,0.368207,2.071175,0.278638,0.044444,26,5,0,4125.83544921875,-558.6661546338966
282,940800,576000,0.326829,2.185651,0.455696,0.011111,25,4,0,3029.69482421875,-572.0040962621607
283,1171200,576000,0.328465,2.146027,0.456853,0.016667,25,5,0,5.403127670288086,-562.8136200716846
284,710400,576000,0.256538,2.146573,0.448878,0.005556,26,3,0,136.7689208984375,-572.3374295954941
285,710400,576000,0.390909,2.175069,0.463918,0.011111,25,3,0,85.84388732910156,-552.9564772145417
286,1171200,672000,0.269441,2.007291,0.370370,0.033333,25,8,0,49.05470275878906,-553.289810547875
287,1171200,672000,0.214553,2.038306,0.467532,0.011111,26,8,0,633.0365600585938,-577.7137736815156
288,1171200,576000,0.306977,2.064674,0.434783,0.005556,26,5,0,742.642333984375,-577.3804403481822
289,1171200,576000,0.356375,2.140539,0.428571,0.016667,25,5,0,479.0364685058594,-572.0040962621607
290,1171200,672000,0.256065,2.017850,0.440098,0.016667,26,8,0,326.0995788574219,-572.3374295954941
291,940800,672000,0.328769,2.049235,0.461538,0.016667,26,7,0,249.78428649902344,-577.3804403481822
292,940800,576000,0.347120,2.028760,0.455696,0.011111,25,1,0,170.2066192626953,-567.8566308243727
293,940800,672000,0.303951,2.054496,0.213523,0.011111,26,7,0,38.04007339477539,-562.8136200716846
294,940800,576000,0.324450,2.219392,0.467532,0.005556,25,4,0,182.2862548828125,-567.8566308243727
295,940800,576000,0.328431,2.148848,0.472441,0.005556,26,1,0,10.8151216506958,-562.8136200716846
296,940800,576000,0.393710,2.186603,0.463918,0.005556,26,1,0,32.44840621948242,-562.4802867383512
297,940800,672000,0.313910,2.154318,0.454545,0.016667,25,7,0,18.66562843322754,-562.4802867383512
298,940800,576000,0.315461,2.147444,0.442260,0.016667,26,1,0,31.494539260864258,-568.1899641577061
299,710400,672000,0.381351,2.107652,0.445545,0.005556,26,6,0,69.81488037109375,-562.4802867383512
300,1171200,576000,0.371312,2.143998,0.353635,0.005556,26,2,0,114.00228118896484,-558.3328213005632
301,940800,672000,0.350136,2.121622,0.458015,0.000000,25,7,0,17.618576049804688,-572.0040962621607
302,710400,576000,0.450000,2.416667,0.463918,0.016667,25,3,0,99.95728302001953,-568.1899641577061
303,940800,672000,0.351711,2.185146,0.461538,0.005556,26,7,0,356.7542419433594,-553.289810547875
304,1171200,576000,0.274547,2.078368,0.455696,0.016667,26,5,0,306.0150451660156,-567.8566308243727
305,710400,576000,0.412846,2.192740,0.458015,0.005556,25,0,0,10.318744659423828,-572.0040962621607
306,940800,576000,0.402886,2.171140,0.451128,0.011111,26,4,0,173.91659545898438,-553.289810547875
307,940800,576000,0.355869,2.191607,0.398230,0.016667,25,1,0,18.380353927612305,-562.4802867383512
308,940800,576000,0.384615,2.203486,0.474934,0.005556,25,4,0,54.91222381591797,-562.8136200716846
