episode,big_cpu_freq,little_cpu_freq,big_util,little_util,ipc,cache_miss,fps,action,aloss,closs,reward
546,710400,300000,0.245455,2.295252,0.466321,0.000000,26,0,0,2815.92041015625,-567.7030209933436
547,710400,672000,0.340295,2.513122,0.482574,0.000000,26,6,0,18.97382926940918,-537.4994879672299
548,1171200,672000,0.166667,2.669841,0.461538,0.000000,26,8,0,2409.716796875,-558.3328213005632
549,1171200,499200,0.321833,1.980000,0.462725,0.000000,26,5,0,1350.0421142578125,-577.3804403481822
550,710400,300000,0.356662,2.284635,0.455696,0.000000,25,0,0,109.53467559814453,-567.7030209933436
551,940800,499200,0.287978,2.347573,0.437956,0.016667,26,4,0,93.18070220947266,-537.8328213005632
552,1171200,300000,0.166667,3.124098,0.276074,0.005556,26,2,0,890.8789672851562,-558.179211469534
553,940800,672000,0.274336,3.042356,0.461538,0.000000,26,7,0,66.50948333740234,-556.547107014849
554,1171200,499200,0.342857,2.564286,0.486486,0.000000,26,5,0,257.6295471191406,-567.8566308243727
555,940800,300000,0.325000,3.051587,0.453401,0.000000,26,1,0,875.4468994140625,-567.7030209933436
556,940800,300000,0.133333,3.510539,0.450000,0.000000,26,1,0,926.133056640625,-547.0232974910394
557,940800,300000,0.302979,3.092172,0.399113,0.005556,26,1,0,1688.6361083984375,-547.0232974910394
558,940800,672000,0.298246,3.029063,0.466321,0.000000,25,7,0,3121.5517578125,-547.0232974910394
559,940800,672000,0.452381,2.766667,0.476190,0.000000,25,7,0,315.16217041015625,-568.1899641577061
560,710400,300000,0.421317,2.937561,0.472441,0.000000,26,0,0,624.96337890625,-568.1899641577061
561,940800,672000,0.334488,3.087721,0.476190,0.000000,25,7,0,2016.6754150390625,-537.4994879672299
562,940800,300000,0.407407,1.969923,0.486486,0.000000,26,1,0,6.97870397567749,-568.1899641577061
563,710400,672000,0.348214,2.995011,0.450000,0.000000,25,6,0,1356.980712890625,-547.0232974910394
564,1171200,672000,0.339283,1.988820,0.466321,0.000000,26,8,0,1841.569580078125,-558.6661546338966
565,710400,499200,0.428571,1.964286,0.485175,0.005556,26,3,0,131.9062957763672,-577.3804403481822
566,710400,300000,0.387853,2.676417,0.466321,0.000000,26,0,0,405.430908203125,-548.6554019457245
567,940800,499200,0.299446,2.376473,0.427553,0.000000,26,4,0,656.7125854492188,-537.4994879672299
568,710400,300000,0.330129,2.411553,0.462725,0.000000,26,0,0,550.1206665039062,-558.179211469534
569,940800,672000,0.320755,2.060649,0.476190,0.000000,26,7,0,41.96562957763672,-537.4994879672299
570,1171200,300000,0.312849,2.526587,0.456853,0.000000,25,2,0,2178.49169921875,-567.8566308243727
571,710400,499200,0.357288,2.957142,0.461538,0.000000,26,3,0,942.531982421875,-556.8804403481822
572,1171200,672000,0.326835,2.295274,0.476190,0.000000,26,8,0,84.96397399902344,-548.6554019457245
573,1171200,499200,0.294643,2.174054,0.450000,0.000000,26,5,0,236.23487854003906,-577.3804403481822
574,940800,672000,0.500000,2.833333,0.463918,0.000000,26,7,0,289.1099853515625,-567.7030209933436
575,710400,672000,0.370892,1.972384,0.092260,0.044444,26,6,0,756.0653686523438,-567.8566308243727
576,940800,499200,0.319328,2.343869,0.462725,0.000000,26,4,0,660.9644165039062,-558.3328213005632
577,940800,672000,0.333333,2.752778,0.452261,0.005556,26,7,0,492.2580871582031,-558.179211469534
578,710400,300000,0.367857,3.195091,0.482574,0.000000,26,0,0,215.44483947753906,-567.8566308243727
579,940800,300000,0.276930,3.038095,0.466321,0.000000,27,1,0,2102.561767578125,-537.4994879672299
580,710400,672000,0.321955,3.106535,0.467532,0.000000,25,6,0,1589.2174072265625,-546.6899641577061
581,1171200,499200,0.800000,2.666667,0.355731,0.000000,25,5,0,552.31884765625,-558.6661546338966
582,710400,499200,0.281789,2.395641,0.456853,0.000000,25,3,0,605.6363525390625,-568.0363543266769
583,1171200,499200,0.875000,3.190476,0.348162,0.055556,25,5,0,1810.3560791015625,-548.9887352790578
584,1171200,672000,0.205002,2.381845,0.456853,0.000000,26,8,0,516.0916748046875,-568.0363543266769
585,710400,300000,0.285714,2.034130,0.459184,0.005556,26,0,0,1252.8289794921875,-577.3804403481822
586,710400,672000,0.294663,3.004586,0.455696,0.000000,25,6,0,320.6971740722656,-537.4994879672299
587,940800,499200,0.250000,2.730952,0.452261,0.000000,25,4,0,2048.324951171875,-558.6661546338966
588,1171200,672000,0.000000,2.333333,0.435835,0.000000,26,8,0,125.16425323486328,-558.5125448028673
589,710400,300000,0.353817,3.015258,0.461538,0.016667,26,0,0,638.8114624023438,-577.3804403481822
590,1171200,672000,0.312663,2.517083,0.463918,0.000000,26,8,0,0.01066499948501587,-537.4994879672299
591,710400,672000,0.000000,2.250000,0.474934,0.000000,26,6,0,497.92120361328125,-577.3804403481822
592,1171200,499200,0.309650,1.928520,0.474934,0.000000,25,5,0,5.121999740600586,-558.3328213005632
593,1171200,672000,0.750000,3.133333,0.476190,0.000000,25,8,0,2068.53955078125,-568.0363543266769
594,1171200,300000,0.298142,2.470424,0.474934,0.005556,25,2,0,3006.785888671875,-577.7137736815156
595,1171200,672000,0.235774,2.145616,0.476190,0.005556,26,8,0,2138.2099609375,-556.8804403481822
596,1171200,672000,0.000000,1.833333,0.472441,0.000000,26,8,0,1144.6104736328125,-577.3804403481822
597,1171200,672000,0.366667,1.821429,0.476190,0.000000,26,8,0,1075.5069580078125,-577.3804403481822
598,710400,300000,0.285714,3.583333,0.448878,0.000000,26,0,0,2748.52001953125,-577.3804403481822
599,940800,300000,0.349615,3.026514,0.472441,0.000000,26,1,0,17.614477157592773,-537.4994879672299
600,710400,672000,0.250000,3.438889,0.298013,0.005556,26,6,0,2693.137451171875,-547.0232974910394
601,1171200,300000,0.285972,2.114907,0.486486,0.005556,26,2,0,572.7818603515625,-558.3328213005632
602,710400,300000,0.125000,3.206349,0.486486,0.000000,26,0,0,2645.395751953125,-556.547107014849
603,710400,300000,0.333182,2.994823,0.463918,0.005556,26,0,0,20.884967803955078,-537.4994879672299
604,940800,672000,0.277751,1.987316,0.462725,0.000000,26,7,0,1364.95166015625,-537.4994879672299
605,1171200,672000,0.452381,2.871429,0.439024,0.011111,26,8,0,1.644731044769287,-567.8566308243727
606,940800,499200,0.111111,3.068182,0.447761,0.000000,26,4,0,1469.30712890625,-577.3804403481822
607,710400,300000,0.372365,2.881361,0.471204,0.000000,25,0,0,1001.1175537109375,-558.179211469534
608,940800,499200,0.200000,2.649495,0.474934,0.000000,25,4,0,1201.770751953125,-537.8328213005632
609,940800,499200,0.000000,3.023810,0.443350,0.000000,25,4,0,11.141921043395996,-558.5125448028673
610,710400,672000,0.283740,2.156359,0.326087,0.000000,26,6,0,79.76984405517578,-558.5125448028673
611,1171200,499200,0.276661,2.140874,0.418605,0.000000,25,5,0,1.0345959663391113,-558.3328213005632
612,710400,499200,0.306293,2.345913,0.472441,0.000000,26,3,0,1481.244384765625,-568.0363543266769
613,710400,300000,0.340201,2.962945,0.476190,0.000000,25,0,0,314.52105712890625,-548.6554019457245
614,710400,499200,0.406580,3.074449,0.450000,0.000000,25,3,0,36.39585876464844,-537.8328213005632
615,710400,499200,0.333333,2.833333,0.460358,0.005556,25,3,0,5.1812920570373535,-548.9887352790578
616,710400,499200,0.352783,2.308455,0.456853,0.000000,26,3,0,307.73004150390625,-548.9887352790578
617,1171200,499200,0.400000,3.347619,0.465116,0.005556,26,5,0,20.177555084228516,-548.6554019457245
618,1171200,499200,0.366667,2.950000,0.472441,0.000000,26,5,0,1294.48876953125,-567.7030209933436
619,1171200,300000,0.372965,2.634196,0.476190,0.000000,25,2,0,506.2994384765625,-567.7030209933436
620,1171200,499200,0.276963,2.627765,0.430622,0.000000,26,5,0,215.64198303222656,-556.8804403481822
621,710400,499200,0.315302,2.294031,0.462725,0.000000,25,3,0,382.4836730957031,-567.7030209933436
622,940800,672000,0.262476,1.961023,0.459184,0.000000,26,7,0,24.43921661376953,-548.9887352790578
623,1171200,672000,0.319236,1.978985,0.465116,0.000000,26,8,0,1542.5035400390625,-567.8566308243727
624,1171200,499200,0.327434,2.262651,0.445545,0.038889,25,5,0,2528.36376953125,-577.3804403481822
625,1171200,499200,0.411793,2.266776,0.474934,0.000000,25,5,0,906.1004028320312,-568.0363543266769
626,1171200,300000,0.334316,2.333127,0.473684,0.000000,25,2,0,488.5411071777344,-568.0363543266769
627,1171200,300000,0.222222,3.166667,0.458015,0.000000,26,2,0,15.163095474243164,-556.8804403481822
628,1171200,300000,0.307386,3.008552,0.434783,0.000000,26,2,0,58.023406982421875,-556.547107014849
629,940800,672000,0.244231,2.946804,0.231065,0.000000,25,7,0,947.4628295898438,-556.547107014849
630,1171200,499200,0.299293,2.136511,0.465116,0.005556,26,5,0,296.7796936035156,-568.1899641577061
631,940800,672000,0.273185,2.239077,0.466321,0.000000,26,7,0,502.1056823730469,-567.7030209933436
632,1171200,672000,0.400000,3.416667,0.279070,0.022222,26,8,0,146.04037475585938,-567.8566308243727
633,710400,300000,0.517857,3.300000,0.281690,0.050000,26,0,0,245.67271423339844,-577.3804403481822
634,940800,499200,0.338498,3.059091,0.462725,0.000000,24,4,0,7826.1474609375,-537.4994879672299
635,1171200,499200,0.328836,2.250328,0.240000,0.005556,27,5,0,1335.3662109375,-558.8458781362007
636,710400,300000,0.266185,2.414445,0.462725,0.000000,25,0,0,328.5200500488281,-567.3696876600102
637,1171200,672000,0.338124,2.434469,0.473684,0.000000,26,8,0,297.1772766113281,-537.8328213005632
638,940800,300000,0.304348,3.028538,0.452261,0.000000,26,1,0,1870.208740234375,-577.3804403481822
639,940800,499200,0.261356,2.315567,0.450000,0.000000,26,4,0,240.31622314453125,-547.0232974910394
640,710400,672000,0.400000,2.966667,0.476190,0.000000,26,6,0,30.86201286315918,-558.179211469534
641,940800,672000,0.330640,1.973908,0.476190,0.000000,26,7,0,442.5933532714844,-558.3328213005632
642,1171200,300000,0.166667,2.923810,0.472441,0.000000,26,2,0,2.5922493934631348,-567.8566308243727
643,710400,672000,0.318495,3.149549,0.442260,0.000000,25,6,0,752.3509521484375,-556.547107014849
644,710400,300000,0.363636,2.019920,0.460358,0.000000,26,0,0,23.5886173248291,-558.6661546338966
645,710400,300000,0.342797,3.009908,0.460358,0.000000,26,0,0,1115.679931640625,-537.4994879672299
646,1171200,300000,0.343575,2.990841,0.472441,0.000000,23,2,0,746.71630859375,-537.4994879672299
647,710400,499200,0.343255,3.043963,0.448878,0.000000,25,3,0,49.91770935058594,-557.547107014849
648,1171200,672000,0.500000,3.300000,0.454545,0.000000,25,8,0,53.78911590576172,-548.9887352790578
649,940800,300000,0.200000,2.600000,0.472441,0.000000,25,1,0,387.26849365234375,-577.7137736815156
650,940800,499200,0.000000,3.300000,0.461538,0.000000,25,4,0,1975.521484375,-547.3566308243727
651,710400,672000,0.317264,2.269296,0.462725,0.000000,26,6,0,737.0906982421875,-558.5125448028673
652,1171200,300000,0.267400,2.525664,0.458015,0.000000,24,2,0,9.372551918029785,-558.3328213005632
653,710400,499200,0.275723,3.035004,0.460358,0.000000,26,3,0,653.7784423828125,-557.2137736815156
654,1171200,499200,0.291307,2.262645,0.459184,0.000000,26,5,0,202.0478973388672,-548.6554019457245
655,1171200,300000,0.600000,3.130952,0.453401,0.000000,26,2,0,121.94446563720703,-567.7030209933436
656,1171200,499200,0.166667,2.375000,0.463918,0.000000,26,5,0,374.7333984375,-556.547107014849
657,940800,499200,0.285037,2.248935,0.458015,0.005556,26,4,0,93.63727569580078,-567.7030209933436
658,710400,672000,0.297050,2.322419,0.486486,0.000000,26,6,0,298.39483642578125,-558.179211469534
659,1171200,499200,0.299065,1.983088,0.458015,0.000000,26,5,0,500.3893737792969,-558.3328213005632
660,710400,300000,0.256397,2.434068,0.474934,0.000000,26,0,0,593.39404296875,-567.7030209933436
661,1171200,672000,0.400064,3.033598,0.482574,0.000000,25,8,0,2.1923298835754395,-537.4994879672299
662,940800,672000,0.216705,1.984057,0.417633,0.000000,26,7,0,1624.07421875,-577.7137736815156
663,940800,672000,0.309524,2.363095,0.456853,0.000000,26,7,0,826.0782470703125,-567.8566308243727
664,1171200,499200,0.338722,2.008023,0.486486,0.000000,25,5,0,579.17724609375,-567.8566308243727
665,940800,672000,0.270942,2.219650,0.458015,0.005556,25,7,0,3.0103859901428223,-568.0363543266769
666,940800,499200,0.250000,1.700000,0.471204,0.000000,25,4,0,267.86883544921875,-568.1899641577061
667,710400,672000,0.371865,1.989332,0.465116,0.005556,26,6,0,23.75193977355957,-558.5125448028673
668,710400,672000,0.400000,3.000000,0.486486,0.000000,26,6,0,528.1804809570312,-558.3328213005632
669,940800,300000,0.302570,2.946105,0.485175,0.000000,26,1,0,0.004458561539649963,-558.3328213005632
670,1171200,672000,0.290437,2.074040,0.431655,0.005556,25,8,0,3591.816162109375,-547.0232974910394
671,1171200,499200,0.277067,2.088343,0.434783,0.000000,26,5,0,184.82986450195312,-577.7137736815156
672,710400,499200,0.294690,2.302681,0.465116,0.000000,26,3,0,18.40548324584961,-567.7030209933436
673,1171200,300000,0.279149,2.562640,0.355030,0.005556,25,2,0,293.83660888671875,-548.6554019457245
674,710400,300000,0.100000,3.393182,0.486486,0.011111,25,0,0,41.792625427246094,-556.8804403481822
675,1286400,1113600,1.829167,3.343823,0.466321,0.000000,25,2,0,1349.1900634765625,-537.8328213005632
676,1286400,1113600,0.000000,1.950000,0.453401,0.000000,25,3,0,274.1587219238281,-607.2068612391192
677,1286400,1113600,1.166513,1.999082,0.184805,0.005556,11,3,0,7583.96044921875,-607.2068612391192
678,940800,672000,0.540896,1.864146,0.463918,0.000000,26,7,0,2145.690185546875,-611.873527905786
679,940800,576000,0.451154,1.999539,0.469974,0.000000,26,1,0,245.18124389648438,-567.8566308243727
680,940800,576000,0.200000,3.550000,0.471204,0.000000,26,1,0,212.23709106445312,-562.4802867383512
681,940800,576000,0.433766,2.185499,0.476190,0.000000,26,1,0,331.8316650390625,-562.4802867383512
682,1171200,672000,0.285714,2.617857,0.418605,0.000000,25,8,0,1381.2310791015625,-562.4802867383512
683,940800,576000,0.351220,1.867328,0.465116,0.005556,26,1,0,948.710693359375,-577.7137736815156
684,710400,576000,0.524887,1.983928,0.022756,0.011111,26,3,0,16.88445472717285,-562.4802867383512
685,710400,576000,0.666667,3.600000,0.327869,0.000000,26,0,0,612.3359375,-552.9564772145417
686,940800,576000,0.458974,2.147056,0.476190,0.000000,26,1,0,430.11175537109375,-552.9564772145417
687,940800,672000,0.519231,1.891806,0.066055,0.050000,25,7,0,1664.24560546875,-562.4802867383512
688,940800,672000,0.550618,2.054475,0.439024,0.000000,26,7,0,727.395751953125,-568.1899641577061
689,710400,672000,0.599623,1.837633,0.453401,0.005556,26,6,0,1091.087646484375,-567.8566308243727
690,710400,672000,0.688679,1.694528,0.411899,0.000000,25,6,0,187.25242614746094,-558.3328213005632
691,710400,672000,0.583059,1.858621,0.477454,0.000000,26,6,0,648.6292724609375,-558.6661546338966
692,710400,576000,1.500000,2.100000,0.473684,0.000000,26,3,0,764.577880859375,-558.3328213005632
693,1171200,576000,0.507230,2.062300,0.455696,0.000000,26,5,0,207.78982543945312,-552.9564772145417
694,1171200,672000,0.449908,1.785604,0.467532,0.000000,25,8,0,6.6376051902771,-572.0040962621607
695,710400,672000,0.497619,1.930885,0.476190,0.000000,26,6,0,402.4181823730469,-577.7137736815156
696,710400,576000,0.527198,2.122006,0.045249,0.044444,26,0,0,64.42942810058594,-558.3328213005632
697,710400,576000,0.562698,2.087538,0.452261,0.000000,26,3,0,3.0791852474212646,-552.9564772145417
698,710400,576000,0.574411,2.083584,0.463918,0.000000,25,0,0,36.90280532836914,-552.9564772145417
699,940800,672000,0.513970,2.096037,0.347490,0.000000,26,7,0,61.17829132080078,-553.289810547875
700,1171200,672000,0.485771,1.874027,0.465116,0.000000,26,8,0,36.771671295166016,-567.8566308243727
701,1171200,576000,0.413962,1.727843,0.462725,0.000000,25,2,0,14.290467262268066,-577.3804403481822
702,710400,576000,0.484539,2.056200,0.476190,0.000000,26,3,0,1.7456434965133667,-572.3374295954941
703,940800,576000,0.541667,3.028571,0.474934,0.000000,26,4,0,35.40555191040039,-552.9564772145417
704,1171200,672000,0.426665,2.030051,0.462725,0.000000,26,8,0,14.936734199523926,-562.4802867383512
705,1171200,576000,0.427657,1.893230,0.476190,0.000000,26,5,0,1517.217529296875,-577.3804403481822
706,1171200,672000,0.405686,2.141519,0.453401,0.000000,26,8,0,55.961978912353516,-572.0040962621607
707,1171200,576000,0.322313,2.077893,0.476190,0.000000,26,5,0,74.66145324707031,-577.3804403481822
708,940800,672000,0.377325,1.818932,0.295567,0.011111,26,7,0,103.63597869873047,-572.0040962621607
709,710400,672000,0.410147,1.874351,0.300501,0.038889,26,6,0,17.415746688842773,-567.8566308243727
710,940800,576000,0.393610,2.037050,0.468750,0.000000,26,1,0,3.6816484928131104,-558.3328213005632
711,710400,576000,0.407045,1.988301,0.118969,0.016667,26,3,0,30.069665908813477,-562.4802867383512
712,940800,576000,0.396199,2.023732,0.469974,0.000000,26,1,0,130.69915771484375,-552.9564772145417
713,940800,576000,0.387026,2.067956,0.461538,0.000000,25,4,0,40.808109283447266,-562.4802867383512
714,1171200,576000,0.000000,3.014286,0.476190,0.000000,25,2,0,0.2501831352710724,-562.8136200716846
715,710400,576000,0.385069,1.961753,0.361446,0.005556,25,3,0,108.83822631835938,-572.3374295954941
716,1171200,576000,0.142857,3.121429,0.340909,0.005556,25,2,0,1759.3887939453125,-553.289810547875
717,710400,672000,0.396646,1.934418,0.471204,0.000000,26,6,0,503.14837646484375,-572.3374295954941
718,710400,576000,0.420434,1.985835,0.423529,0.000000,26,3,0,1834.7083740234375,-558.3328213005632
719,1171200,576000,0.371516,2.014328,0.194175,0.011111,25,5,0,2.288616418838501,-552.9564772145417
720,1171200,576000,0.299517,2.053158,0.448878,0.005556,25,5,0,584.0169677734375,-572.3374295954941
721,940800,672000,0.376169,2.093682,0.453401,0.000000,26,7,0,246.7510986328125,-572.3374295954941
722,710400,576000,0.250000,2.666667,0.466321,0.000000,26,0,0,147.07778930664062,-567.8566308243727
723,710400,672000,0.250000,2.166667,0.473684,0.005556,26,6,0,45.2006721496582,-552.9564772145417
724,940800,576000,0.382078,1.908084,0.463918,0.000000,26,4,0,124.16384887695312,-558.3328213005632
725,710400,576000,0.354930,1.960312,0.460358,0.000000,26,0,0,96.91383361816406,-562.4802867383512
726,940800,576000,0.298181,2.019958,0.476190,0.000000,26,1,0,28.355754852294922,-552.9564772145417
727,710400,672000,0.391521,1.910505,0.468750,0.000000,26,6,0,361.2134094238281,-562.4802867383512
728,1171200,576000,0.320030,1.890264,0.451128,0.000000,26,2,0,60.83790588378906,-558.3328213005632
729,1171200,672000,0.295807,1.867850,0.476190,0.000000,25,8,0,558.1838989257812,-572.0040962621607
730,1171200,672000,0.476190,2.684524,0.476190,0.000000,25,8,0,546.1309814453125,-577.7137736815156
731,1171200,576000,0.348928,1.882749,0.476190,0.000000,26,2,0,395.87738037109375,-577.7137736815156
732,1171200,672000,0.000000,2.000000,0.462725,0.000000,26,8,0,779.8492431640625,-572.0040962621607
733,710400,672000,0.333333,2.166667,0.485175,0.000000,26,6,0,233.563232421875,-577.3804403481822
734,710400,576000,0.394292,1.913728,0.471204,0.000000,26,0,0,14.39680004119873,-558.3328213005632
735,940800,672000,0.250000,1.516667,0.434783,0.000000,26,7,0,281.4178161621094,-552.9564772145417
736,710400,576000,0.444375,1.861309,0.486486,0.000000,26,0,0,97.95731353759766,-567.8566308243727
737,1171200,672000,0.250000,3.050000,0.448878,0.005556,26,8,0,24.834259033203125,-552.9564772145417
738,710400,576000,0.323025,2.074239,0.469974,0.005556,26,0,0,311.1959533691406,-577.3804403481822
739,1171200,576000,0.431449,1.996458,0.463918,0.000000,26,2,0,4542.384765625,-552.9564772145417
740,1171200,576000,0.333333,3.023810,0.314685,0.005556,26,5,0,46.102142333984375,-572.0040962621607
741,1171200,576000,0.297516,2.023169,0.474934,0.000000,26,2,0,16.18559455871582,-572.0040962621607
742,1171200,576000,0.285848,2.043348,0.460358,0.000000,26,5,0,1774.0374755859375,-572.0040962621607
743,1171200,672000,0.293091,1.816373,0.485175,0.005556,25,8,0,7.93592643737793,-572.0040962621607
744,940800,576000,1.000000,1.633333,0.474934,0.000000,25,4,0,107.98411560058594,-577.7137736815156
745,940800,576000,0.324725,2.112231,0.422535,0.016667,25,1,0,11.975553512573242,-562.8136200716846
746,940800,576000,0.321101,2.008194,0.466321,0.000000,26,4,0,0.0912051796913147,-562.8136200716846
747,940800,576000,0.166667,2.552381,0.439024,0.005556,26,4,0,6.287286758422852,-562.4802867383512
748,1171200,672000,0.332933,1.901231,0.474934,0.000000,26,8,0,40.39353561401367,-562.4802867383512
749,940800,576000,0.200000,2.630952,0.461538,0.000000,26,4,0,25.690122604370117,-577.3804403481822
750,940800,672000,0.200000,2.800000,0.466321,0.000000,26,7,0,2.7697134017944336,-562.4802867383512
751,710400,672000,0.336538,1.913224,0.462725,0.000000,26,6,0,61.90608596801758,-567.8566308243727
752,1171200,672000,0.000000,1.933333,0.471204,0.000000,26,8,0,755.9780883789062,-558.3328213005632
753,710400,576000,0.250000,2.000000,0.440098,0.005556,26,0,0,876.382568359375,-577.3804403481822
754,1171200,576000,0.390476,2.020850,0.442260,0.000000,26,2,0,16.560487747192383,-552.9564772145417
755,710400,672000,0.279021,1.968731,0.471204,0.000000,25,6,0,784.15380859375,-572.0040962621607
756,1171200,576000,0.304536,2.080854,0.460358,0.000000,26,5,0,6.470105171203613,-558.6661546338966
757,710400,576000,0.333333,2.114286,0.263543,0.000000,26,0,0,580.7470703125,-572.0040962621607
758,1171200,576000,0.000000,2.952381,0.474934,0.000000,26,5,0,105.54226684570312,-552.9564772145417
759,710400,672000,0.319775,1.984849,0.476190,0.000000,26,6,0,278.3830261230469,-572.0040962621607
760,1171200,672000,0.457331,1.931335,0.485175,0.000000,26,8,0,1050.8138427734375,-558.3328213005632
761,1171200,576000,0.280713,2.019021,0.463918,0.000000,26,5,0,479.65118408203125,-577.3804403481822
762,940800,672000,0.307108,1.979901,0.466321,0.000000,26,7,0,4.723405838012695,-572.0040962621607
763,940800,672000,0.368421,1.764336,0.472441,0.000000,26,7,0,10.882669448852539,-567.8566308243727
764,1171200,576000,0.337771,1.901162,0.472441,0.005556,25,5,0,20.867677688598633,-567.8566308243727
765,1171200,576000,0.345814,2.081201,0.419580,0.000000,26,2,0,212.7691650390625,-572.3374295954941
766,710400,576000,0.200000,3.250000,0.432692,0.000000,26,3,0,67.37139129638672,-572.0040962621607
767,1171200,672000,0.400000,2.033333,0.456853,0.000000,26,8,0,459.3780212402344,-552.9564772145417
768,710400,576000,0.298597,1.794326,0.463918,0.000000,26,0,0,798.0693969726562,-577.3804403481822
769,710400,576000,0.493266,2.033946,0.466321,0.000000,26,0,0,646.650390625,-552.9564772145417
770,1171200,576000,0.395459,2.120653,0.462725,0.000000,25,5,0,18.61187171936035,-552.9564772145417
771,710400,576000,0.431934,2.022940,0.466321,0.000000,25,0,0,84.95046997070312,-572.3374295954941
772,940800,576000,0.407077,2.079576,0.463918,0.000000,26,1,0,363.61163330078125,-553.289810547875
773,710400,672000,0.733333,3.100000,0.450000,0.000000,26,6,0,29.833839416503906,-562.4802867383512
774,710400,672000,1.250000,2.350000,0.442260,0.000000,26,6,0,36.03443145751953,-558.3328213005632
775,1171200,576000,0.450714,1.804847,0.486486,0.000000,26,2,0,2857.399658203125,-558.3328213005632
776,1171200,576000,0.324233,2.171630,0.476190,0.000000,26,2,0,538.9261474609375,-572.0040962621607
777,940800,672000,0.373695,2.018869,0.337711,0.038889,26,7,0,410.16632080078125,-572.0040962621607
778,710400,576000,0.424169,1.991226,0.476190,0.000000,26,3,0,80.13003540039062,-567.8566308243727
779,940800,576000,0.400000,2.666667,0.325497,0.000000,26,1,0,4.120275497436523,-552.9564772145417
780,1171200,576000,0.382511,2.180272,0.437956,0.000000,26,5,0,500.8782653808594,-562.4802867383512
781,710400,576000,0.333333,2.683333,0.415704,0.000000,26,0,0,7.812952995300293,-572.0040962621607
782,710400,576000,0.366667,2.950000,0.476190,0.000000,26,3,0,4.796378135681152,-552.9564772145417
783,1171200,576000,0.375864,2.095655,0.463918,0.000000,25,5,0,63.79313659667969,-552.9564772145417
784,940800,672000,0.335237,2.030659,0.462725,0.000000,26,7,0,2.189800262451172,-572.3374295954941
785,940800,576000,0.373484,2.102776,0.467532,0.005556,26,1,0,398.0882263183594,-567.8566308243727
786,710400,576000,0.500000,2.583333,0.442260,0.005556,26,3,0,330.03961181640625,-562.4802867383512
787,940800,576000,0.333333,2.000000,0.452261,0.000000,26,1,0,64.11333465576172,-552.9564772145417
788,710400,576000,0.427250,2.102252,0.469974,0.000000,26,3,0,0.08281776309013367,-562.4802867383512
789,1171200,576000,0.428157,1.990668,0.460358,0.000000,26,5,0,123.52808380126953,-552.9564772145417
790,710400,576000,0.431007,2.150177,0.463918,0.000000,25,0,0,767.94677734375,-572.0040962621607
791,710400,576000,0.518012,2.051020,0.453401,0.000000,26,0,0,0.00249268114566803,-553.289810547875
792,710400,576000,1.200000,2.466667,0.448878,0.000000,26,0,0,15.706920623779297,-552.9564772145417
793,1171200,576000,0.371429,2.051169,0.462725,0.000000,25,2,0,2.8279151916503906,-552.9564772145417
794,940800,576000,0.665242,2.142217,0.476190,0.000000,26,4,0,297.7731018066406,-572.3374295954941
795,710400,576000,0.368932,2.067353,0.465116,0.011111,26,3,0,10.943158149719238,-562.4802867383512
796,1171200,672000,0.454724,2.147863,0.395604,0.000000,26,8,0,239.72618103027344,-552.9564772145417
797,940800,576000,0.338406,1.885811,0.471204,0.000000,26,4,0,681.5751953125,-577.3804403481822
798,940800,576000,0.361912,2.047268,0.482574,0.000000,26,1,0,117.56706237792969,-562.4802867383512
799,940800,576000,0.200000,3.166667,0.466321,0.000000,26,4,0,134.47731018066406,-562.4802867383512
800,1171200,672000,0.308694,1.848146,0.486486,0.000000,25,8,0,13.431169509887695,-562.4802867383512
801,1171200,672000,0.308839,1.898217,0.476190,0.000000,26,8,0,403.01837158203125,-577.7137736815156
802,940800,576000,0.298393,1.964578,0.446650,0.000000,26,4,0,336.3946533203125,-577.3804403481822
803,940800,576000,0.338994,1.907041,0.447761,0.005556,25,4,0,0.6259954571723938,-562.4802867383512
804,710400,576000,0.403475,2.006975,0.461538,0.000000,26,3,0,39.075469970703125,-562.8136200716846
805,940800,576000,0.300120,2.039690,0.456853,0.000000,25,4,0,4.453583717346191,-552.9564772145417
806,1171200,672000,0.305727,1.941667,0.474934,0.000000,25,8,0,28.774606704711914,-562.8136200716846
807,940800,672000,0.329101,1.727577,0.486486,0.000000,26,7,0,292.8476867675781,-577.7137736815156
808,710400,672000,0.369545,1.824468,0.486486,0.000000,26,6,0,0.16782784461975098,-567.8566308243727
809,710400,576000,0.428399,1.997063,0.461538,0.005556,26,0,0,0.1922081708908081,-558.3328213005632
810,710400,576000,0.396796,1.995286,0.452261,0.000000,26,3,0,30.05828857421875,-552.9564772145417
811,710400,576000,0.390709,1.991940,0.474934,0.000000,26,0,0,114.52814483642578,-552.9564772145417
812,1171200,576000,0.400000,2.833333,0.347490,0.022222,26,2,0,100.13310241699219,-552.9564772145417
813,710400,576000,0.400000,2.916667,0.476190,0.005556,26,0,0,89.47122955322266,-572.0040962621607
814,940800,576000,0.379889,1.941966,0.465116,0.000000,26,1,0,2929.145751953125,-552.9564772145417
815,1171200,576000,0.299477,2.100143,0.310881,0.016667,26,5,0,1164.5572509765625,-562.4802867383512
816,710400,576000,0.000000,2.766667,0.466321,0.000000,26,0,0,128.52700805664062,-572.0040962621607
