episode,big_cpu_freq,little_cpu_freq,big_util,little_util,ipc,cache_miss,fps,action,aloss,closs,reward
273,710400,672000,0.382418,1.924022,0.454545,0.011111,26,6,0,745.5859375,-577.3804403481822
274,710400,576000,0.166667,2.104762,0.448878,0.011111,26,0,0,9.595852851867676,-558.3328213005632
275,710400,576000,0.419735,2.064372,0.450000,0.016667,26,0,0,0.031200185418128967,-552.9564772145417
276,710400,672000,0.379612,2.005028,0.466321,0.011111,25,6,0,9.536199569702148,-552.9564772145417
277,1171200,576000,0.294461,1.957979,0.468750,0.000000,26,2,0,1.0504248142242432,-558.6661546338966
278,1171200,672000,0.292137,1.762490,0.440098,0.011111,26,8,0,247.70118713378906,-572.0040962621607
279,940800,672000,0.256244,1.830620,0.453401,0.022222,25,7,0,419.28961181640625,-577.3804403481822
280,710400,576000,0.440741,2.112862,0.455696,0.016667,26,0,0,356.7265930175781,-568.1899641577061
281,710400,672000,0.353830,1.969257,0.435835,0.011111,26,6,0,29.526594161987305,-552.9564772145417
282,710400,576000,0.395824,2.061136,0.460358,0.022222,26,3,0,95.80065155029297,-558.3328213005632
283,940800,576000,0.492468,2.107054,0.466321,0.011111,26,1,0,42.78728103637695,-552.9564772145417
284,940800,576000,0.371502,2.048485,0.432692,0.000000,25,4,0,4.93558931350708,-562.4802867383512
285,1171200,576000,0.321448,2.082796,0.352250,0.027778,26,2,0,213.53729248046875,-562.8136200716846
286,1171200,576000,0.000000,1.683333,0.468750,0.000000,26,5,0,23.984525680541992,-572.0040962621607
287,940800,672000,0.284858,1.929780,0.463918,0.005556,26,7,0,0.3682202100753784,-572.0040962621607
288,940800,672000,0.270525,1.877013,0.437956,0.022222,26,7,0,1199.8587646484375,-567.8566308243727
289,940800,576000,0.268224,1.909505,0.267857,0.027778,25,4,0,40.01890563964844,-567.8566308243727
290,710400,576000,0.395242,2.111859,0.422535,0.022222,25,3,0,14.831242561340332,-562.8136200716846
291,940800,576000,0.343911,1.984254,0.420561,0.016667,26,1,0,21.85893440246582,-553.289810547875
292,940800,576000,0.298329,2.147726,0.466321,0.000000,26,1,0,104.82490539550781,-562.4802867383512
293,710400,576000,0.229293,1.990008,0.467532,0.011111,26,3,0,39.96795654296875,-562.4802867383512
294,1171200,672000,0.261905,1.814820,0.436893,0.022222,26,8,0,568.0675659179688,-552.9564772145417
295,940800,672000,0.289400,1.962627,0.387097,0.016667,26,7,0,350.2156677246094,-577.3804403481822
296,710400,576000,0.261901,1.925181,0.076239,0.044444,25,3,0,29.968006134033203,-567.8566308243727
297,1171200,672000,0.278225,1.985546,0.440098,0.016667,26,8,0,224.34495544433594,-553.289810547875
298,940800,576000,0.268590,1.919310,0.444444,0.011111,25,1,0,475.0159606933594,-577.3804403481822
299,710400,672000,0.282709,1.992580,0.361446,0.044444,26,6,0,128.2061309814453,-562.8136200716846
300,710400,576000,0.272848,1.983175,0.440098,0.011111,26,3,0,6.422685623168945,-558.3328213005632
301,1171200,672000,0.269422,1.915478,0.457071,0.005525,26,8,0,155.50778198242188,-552.9564772145417
302,940800,576000,0.243122,1.903082,0.444444,0.011111,26,4,0,274.2901306152344,-577.3804403481822
303,710400,576000,0.285727,2.111748,0.433735,0.011111,25,3,0,46.50584030151367,-562.4802867383512
304,1171200,576000,0.338096,2.060393,0.460358,0.005556,25,5,0,36.55215072631836,-553.289810547875
305,940800,672000,0.410714,2.994048,0.476190,0.005556,25,7,0,18.55609130859375,-572.3374295954941
306,710400,672000,0.246775,1.876239,0.296053,0.000000,26,6,0,74.02153015136719,-568.1899641577061
307,1171200,576000,0.294630,1.974385,0.425532,0.011111,26,2,0,5837.728515625,-558.3328213005632
308,1171200,576000,0.248392,2.039105,0.458015,0.016667,26,2,0,381.60565185546875,-572.0040962621607
309,1171200,576000,0.216402,2.112376,0.460358,0.005556,26,2,0,54.07868194580078,-572.0040962621607
310,710400,576000,0.253220,2.082652,0.461538,0.005556,26,3,0,56.11824035644531,-572.0040962621607
311,710400,576000,0.255062,1.993570,0.350877,0.033333,25,0,0,169.67352294921875,-552.9564772145417
312,1171200,576000,0.220728,2.035635,0.473822,0.005525,26,2,0,3.2088301181793213,-553.289810547875
313,1171200,576000,0.230430,2.093801,0.459184,0.005556,26,5,0,605.6543579101562,-572.0040962621607
314,1171200,672000,0.285714,2.366667,0.460358,0.016667,26,8,0,200.40460205078125,-572.0040962621607
315,710400,576000,0.600000,1.650000,0.427553,0.022222,26,0,0,246.89109802246094,-577.3804403481822
316,1171200,672000,0.248258,1.807114,0.467532,0.011111,26,8,0,957.2044677734375,-552.9564772145417
317,710400,672000,0.240020,1.888215,0.440098,0.022222,26,6,0,1136.5301513671875,-577.3804403481822
318,710400,576000,0.260725,1.901569,0.319149,0.005556,26,3,0,86.38536071777344,-558.3328213005632
319,1171200,576000,0.307580,2.173773,0.466321,0.011111,26,5,0,63.71516036987305,-552.9564772145417
320,940800,576000,0.166667,2.166667,0.429594,0.022222,26,4,0,751.5241088867188,-572.0040962621607
321,940800,576000,0.283186,2.081964,0.462725,0.011111,26,1,0,129.61288452148438,-562.4802867383512
322,1171200,672000,0.206343,1.912920,0.441176,0.016667,25,8,0,0.6667184829711914,-562.4802867383512
323,940800,576000,0.199197,2.125801,0.468750,0.005556,26,1,0,164.435546875,-577.7137736815156
324,1171200,672000,0.222266,1.894267,0.440098,0.011111,26,8,0,10.148487091064453,-562.4802867383512
325,1171200,576000,0.218393,1.921185,0.450000,0.016667,25,5,0,124.82852172851562,-577.3804403481822
326,940800,576000,0.231052,2.069347,0.450000,0.016667,25,1,0,89.05027770996094,-572.3374295954941
327,940800,576000,0.268747,1.999455,0.406321,0.016667,25,1,0,0.7616780996322632,-562.8136200716846
328,940800,672000,0.339653,2.097053,0.460358,0.011111,26,7,0,30.886430740356445,-562.8136200716846
329,1171200,576000,0.220183,2.004559,0.466321,0.011111,25,5,0,0.33755362033843994,-567.8566308243727
330,1171200,576000,0.229160,2.071903,0.473684,0.005556,26,2,0,92.8157730102539,-572.3374295954941
331,1171200,576000,0.222515,2.071910,0.460358,0.016667,26,5,0,0.030813276767730713,-572.0040962621607
332,940800,672000,0.279581,1.907643,0.445545,0.022222,26,7,0,36.144432067871094,-572.0040962621607
333,1171200,672000,0.244298,1.961312,0.458015,0.011111,26,8,0,104.295654296875,-567.8566308243727
334,940800,576000,0.625000,2.982828,0.469974,0.011111,26,1,0,64.8278579711914,-577.3804403481822
335,940800,672000,0.228231,1.941384,0.431655,0.022222,26,7,0,178.67027282714844,-562.4802867383512
336,940800,672000,0.285633,1.870040,0.461538,0.011111,25,7,0,6433.6669921875,-567.8566308243727
337,940800,576000,0.250000,2.421429,0.260870,0.044444,25,1,0,7.337604522705078,-568.1899641577061
338,940800,672000,0.280581,1.975207,0.448878,0.022222,26,7,0,7.8081769943237305,-562.8136200716846
339,940800,672000,0.269831,1.979393,0.466321,0.011111,26,7,0,307.44744873046875,-567.8566308243727
340,940800,672000,0.288342,1.896146,0.446650,0.016667,25,7,0,40.00577926635742,-567.8566308243727
341,1171200,576000,0.235218,1.992040,0.473684,0.005556,26,2,0,87.54192352294922,-568.1899641577061
342,940800,576000,0.276042,2.060628,0.334572,0.011111,26,4,0,401.3536682128906,-572.0040962621607
343,710400,576000,0.277266,2.007084,0.478723,0.005556,26,0,0,34.722476959228516,-562.4802867383512
344,1171200,672000,0.340067,2.247781,0.305603,0.011111,26,8,0,18.26383399963379,-552.9564772145417
345,710400,576000,0.325216,1.993861,0.453401,0.011111,26,3,0,815.4991455078125,-577.3804403481822
346,1171200,576000,0.339562,2.078577,0.444444,0.016667,26,2,0,640.39208984375,-552.9564772145417
347,1171200,672000,0.166667,2.066667,0.305603,0.011111,25,8,0,488.06365966796875,-572.0040962621607
348,940800,576000,0.238859,1.930802,0.480000,0.005556,26,1,0,166.96380615234375,-577.7137736815156
349,940800,672000,0.366835,1.862611,0.480000,0.005556,26,7,0,14.215348243713379,-562.4802867383512
350,710400,576000,0.333226,2.057416,0.472441,0.005556,25,0,0,386.6873474121094,-567.8566308243727
351,1171200,576000,0.249960,2.191696,0.215311,0.044444,26,2,0,1.6112446784973145,-553.289810547875
352,1171200,576000,0.190418,2.113407,0.445545,0.011111,26,5,0,231.64564514160156,-572.0040962621607
353,1171200,576000,0.241110,2.171589,0.459184,0.016667,26,2,0,0.23131966590881348,-572.0040962621607
354,940800,672000,0.268456,2.110983,0.436893,0.005556,26,7,0,30.50701332092285,-572.0040962621607
355,710400,576000,0.272099,1.979856,0.437956,0.011111,26,3,0,34.72031784057617,-567.8566308243727
356,940800,672000,0.238597,2.061544,0.460358,0.005556,25,7,0,327.55828857421875,-552.9564772145417
357,710400,576000,0.330478,1.921103,0.446650,0.016667,25,3,0,147.5222625732422,-568.1899641577061
358,1171200,576000,0.281553,2.017394,0.472441,0.005556,26,5,0,181.3250274658203,-553.289810547875
359,940800,576000,0.216981,2.180089,0.442260,0.011111,25,4,0,282.63348388671875,-572.0040962621607
360,710400,672000,0.291939,1.911672,0.480000,0.005556,26,6,0,46.28134536743164,-562.8136200716846
361,940800,672000,0.285714,2.458333,0.459184,0.016667,26,7,0,158.71939086914062,-558.3328213005632
362,710400,672000,0.238805,1.922490,0.456853,0.016667,26,6,0,96.76608276367188,-567.8566308243727
363,710400,672000,0.326288,1.890539,0.463918,0.011111,26,6,0,1345.5830078125,-558.3328213005632
364,710400,576000,0.311939,1.995605,0.467532,0.011111,25,0,0,9.297213554382324,-558.3328213005632
365,710400,576000,0.308927,2.167989,0.476190,0.011111,26,0,0,11.168014526367188,-553.289810547875
366,710400,576000,0.200000,1.733333,0.441176,0.005556,26,3,0,16.878437042236328,-552.9564772145417
367,940800,672000,0.267701,1.921305,0.467532,0.016667,25,7,0,198.90399169921875,-552.9564772145417
368,940800,576000,0.250777,1.961461,0.393873,0.005556,26,4,0,1098.42236328125,-568.1899641577061
369,940800,672000,0.302489,1.818531,0.462725,0.011111,26,7,0,44.4968147277832,-562.4802867383512
370,940800,576000,0.347018,1.959390,0.450000,0.011111,26,4,0,155.69659423828125,-567.8566308243727
371,710400,672000,0.142857,2.628571,0.390456,0.011111,26,6,0,88.02342987060547,-562.4802867383512
372,710400,672000,0.317757,1.875742,0.436893,0.022222,26,6,0,8.03769588470459,-558.3328213005632
373,940800,576000,0.283721,1.958522,0.456853,0.016667,26,4,0,1001.2720336914062,-558.3328213005632
374,940800,576000,0.200000,2.295238,0.476190,0.005556,26,1,0,82.22628784179688,-562.4802867383512
375,710400,576000,0.267173,2.022776,0.446650,0.011111,26,3,0,20.783559799194336,-562.4802867383512
376,710400,672000,0.381551,2.136925,0.459184,0.016667,25,6,0,427.9751892089844,-552.9564772145417
377,710400,576000,0.309524,1.333333,0.450000,0.011111,25,0,0,10.44184398651123,-558.6661546338966
378,1171200,672000,0.308411,2.105556,0.440098,0.016667,26,8,0,245.6803741455078,-553.289810547875
379,940800,576000,0.285714,2.219048,0.473684,0.005556,26,4,0,3950.472412109375,-577.3804403481822
380,1171200,576000,0.281522,2.097307,0.460358,0.011111,26,2,0,128.82472229003906,-562.4802867383512
381,940800,576000,0.239790,2.119941,0.473684,0.005556,26,1,0,0.05163523927330971,-572.0040962621607
382,1171200,672000,0.284546,2.099031,0.454545,0.016667,26,8,0,56.93782043457031,-562.4802867383512
383,940800,576000,0.258319,1.990495,0.460358,0.022222,26,4,0,155.07728576660156,-577.3804403481822
384,940800,672000,0.252116,2.131828,0.466321,0.011111,26,7,0,136.26829528808594,-562.4802867383512
385,940800,576000,0.266055,1.943283,0.448878,0.005556,26,1,0,79.24737548828125,-567.8566308243727
386,710400,576000,0.275573,2.073949,0.476190,0.000000,26,0,0,63.54670333862305,-562.4802867383512
387,1171200,576000,0.276399,2.057553,0.444444,0.016667,26,5,0,16.86239242553711,-552.9564772145417
388,1171200,576000,0.201503,2.081041,0.455696,0.016667,26,2,0,133.49105834960938,-572.0040962621607
389,710400,576000,0.348643,2.035371,0.455696,0.011111,25,3,0,8.357124328613281,-572.0040962621607
390,1171200,576000,0.125000,2.819048,0.473684,0.005556,25,5,0,198.19703674316406,-553.289810547875
391,940800,576000,0.244449,2.071422,0.466321,0.022222,25,1,0,121.96199035644531,-572.3374295954941
392,1171200,576000,0.271910,2.381717,0.433735,0.005556,26,5,0,1861.8087158203125,-562.8136200716846
393,710400,576000,0.270422,2.018040,0.452261,0.005556,26,0,0,102.86446380615234,-572.0040962621607
394,710400,576000,0.334170,2.116314,0.466321,0.000000,25,3,0,1080.147705078125,-552.9564772145417
395,940800,576000,0.291993,2.037794,0.366397,0.038674,25,1,0,0.0015211142599582672,-553.289810547875
396,940800,576000,0.166667,2.489899,0.451128,0.011111,25,4,0,13.942365646362305,-562.8136200716846
397,1171200,576000,0.256637,2.074876,0.469974,0.016667,26,2,0,53.20698165893555,-562.8136200716846
398,1171200,576000,0.283019,2.159436,0.467532,0.011111,26,2,0,5.598665237426758,-572.0040962621607
399,940800,576000,0.323839,2.058250,0.465116,0.011111,26,4,0,164.64535522460938,-572.0040962621607
400,940800,576000,0.315146,2.075301,0.452261,0.000000,25,4,0,4.813235282897949,-562.4802867383512
401,710400,576000,0.302961,2.042341,0.472441,0.011111,26,0,0,50.164676666259766,-562.8136200716846
402,710400,576000,0.327690,2.046273,0.466321,0.016667,26,0,0,4.362091064453125,-552.9564772145417
403,1171200,576000,0.268049,2.144903,0.450000,0.000000,25,5,0,17.300806045532227,-552.9564772145417
404,940800,576000,0.232019,2.055029,0.454545,0.000000,26,4,0,496.5765075683594,-572.3374295954941
405,940800,576000,0.254588,2.096687,0.456853,0.016667,25,1,0,0.8293846249580383,-562.4802867383512
406,710400,576000,0.263347,2.018515,0.390456,0.011111,26,3,0,118.11035919189453,-562.8136200716846
407,940800,672000,0.283132,2.022537,0.443350,0.011111,26,7,0,5.974479675292969,-552.9564772145417
408,1171200,576000,0.236610,1.984488,0.468750,0.011111,26,2,0,368.455322265625,-567.8566308243727
409,940800,672000,0.619048,2.242857,0.454545,0.022222,26,7,0,172.51885986328125,-572.0040962621607
410,710400,672000,0.224144,1.908360,0.160858,0.000000,26,6,0,102.3438949584961,-567.8566308243727
411,710400,576000,0.269582,2.117144,0.444444,0.011111,25,3,0,1094.275390625,-558.3328213005632
412,710400,576000,0.272703,2.089847,0.445545,0.011111,26,3,0,16.150253295898438,-553.289810547875
413,1171200,672000,0.317874,2.153333,0.450000,0.011111,25,8,0,49.112003326416016,-552.9564772145417
414,940800,576000,0.256999,2.009411,0.338983,0.011111,26,4,0,320.5004577636719,-577.7137736815156
415,1171200,672000,0.166667,2.297619,0.467532,0.011111,26,8,0,234.7867889404297,-562.4802867383512
416,710400,576000,0.000000,2.000000,0.451128,0.011111,25,0,0,297.787841796875,-577.3804403481822
417,940800,672000,0.264513,2.018672,0.285261,0.011111,26,7,0,774.0410766601562,-553.289810547875
418,710400,576000,0.239205,2.055703,0.474934,0.011111,25,0,0,653.0950927734375,-567.8566308243727
419,710400,576000,0.278670,2.098362,0.471204,0.000000,25,0,0,145.18896484375,-553.289810547875
420,710400,576000,0.364194,2.016372,0.485175,0.000000,26,0,0,19.397830963134766,-553.289810547875
421,1171200,576000,0.232799,2.091041,0.458015,0.011111,25,5,0,81.62301635742188,-552.9564772145417
422,1171200,576000,0.251814,2.082970,0.471204,0.016667,26,2,0,108.70709991455078,-572.3374295954941
423,710400,576000,0.216880,2.078042,0.442260,0.022222,26,3,0,14.836414337158203,-572.0040962621607
424,940800,576000,0.217043,1.959754,0.440098,0.022222,25,1,0,283.4631652832031,-552.9564772145417
425,1171200,576000,0.185328,2.145294,0.466321,0.016667,26,2,0,20.992773056030273,-562.8136200716846
426,710400,576000,0.235305,2.138845,0.469974,0.011111,26,0,0,300.78448486328125,-572.0040962621607
427,1171200,576000,0.258106,2.131932,0.442260,0.022222,26,2,0,287.2263488769531,-552.9564772145417
428,1171200,672000,0.236569,1.959224,0.459184,0.016667,25,8,0,90.28594970703125,-572.0040962621607
429,710400,576000,0.271261,2.071455,0.477454,0.005556,26,3,0,28.289491653442383,-577.7137736815156
430,1171200,672000,0.241861,2.674057,0.361446,0.033333,25,8,0,117.28926849365234,-552.9564772145417
431,940800,576000,0.300000,2.746716,0.462725,0.011111,25,1,0,293.3032531738281,-577.7137736815156
432,1171200,576000,0.235156,2.427688,0.253165,0.016667,26,2,0,1856.0877685546875,-562.8136200716846
433,940800,576000,0.221148,2.009119,0.444444,0.011111,25,1,0,1006.92333984375,-572.0040962621607
434,1171200,576000,0.333333,2.858730,0.471204,0.000000,25,2,0,495.63031005859375,-562.8136200716846
435,710400,672000,0.277844,1.795430,0.320856,0.005556,26,6,0,428.77862548828125,-572.3374295954941
436,940800,576000,0.297223,2.131607,0.455696,0.016667,26,4,0,2431.511962890625,-558.3328213005632
437,940800,672000,0.234934,1.932325,0.467532,0.011111,26,7,0,710.2530517578125,-562.4802867383512
438,710400,672000,0.292652,1.867072,0.296540,0.038889,26,6,0,178.5528106689453,-567.8566308243727
439,710400,576000,0.333325,1.922100,0.468750,0.000000,26,3,0,276.6098327636719,-558.3328213005632
440,940800,576000,0.222196,2.046415,0.418605,0.016667,26,4,0,308.7587890625,-552.9564772145417
441,1171200,576000,0.218447,2.063933,0.451128,0.016667,26,2,0,644.6559448242188,-562.4802867383512
442,940800,576000,0.241388,2.148829,0.431981,0.016575,26,1,0,782.5582885742188,-572.0040962621607
443,710400,576000,0.251448,2.149488,0.456853,0.005556,26,3,0,132.97113037109375,-562.4802867383512
444,940800,576000,0.234277,2.026723,0.476190,0.005556,26,1,0,2.1491661071777344,-552.9564772145417
445,1171200,576000,0.207207,2.066331,0.439024,0.011111,26,5,0,103.44096374511719,-562.4802867383512
446,1171200,672000,0.245442,1.936756,0.465116,0.016667,26,8,0,441.54620361328125,-572.0040962621607
447,1171200,576000,0.181925,1.824292,0.400000,0.016667,26,2,0,337.0554504394531,-577.3804403481822
448,1171200,672000,0.231925,1.939311,0.432692,0.016667,26,8,0,152.550537109375,-572.0040962621607
449,710400,576000,0.275229,2.014912,0.434783,0.011111,26,3,0,728.9044189453125,-577.3804403481822
450,1171200,576000,0.252392,2.080536,0.472441,0.011111,26,5,0,184.04075622558594,-552.9564772145417
451,1171200,672000,0.218188,2.092608,0.472441,0.011111,26,8,0,66.82843017578125,-572.0040962621607
452,940800,672000,0.309524,1.850000,0.460358,0.011111,25,7,0,2.1307730674743652,-577.3804403481822
453,710400,576000,0.324324,1.989694,0.444444,0.005556,26,0,0,247.13282775878906,-568.1899641577061
454,710400,576000,0.283219,2.026389,0.472441,0.011111,26,0,0,299.75225830078125,-552.9564772145417
455,1171200,576000,0.314347,2.094579,0.335821,0.011111,25,5,0,416.7588806152344,-552.9564772145417
456,940800,576000,0.216836,2.103275,0.455696,0.011111,26,4,0,1.472436547279358,-572.3374295954941
457,710400,576000,0.247525,2.069226,0.460358,0.022222,26,3,0,613.399658203125,-562.4802867383512
458,1171200,576000,0.310715,2.068155,0.431655,0.016667,25,2,0,645.0093383789062,-552.9564772145417
459,940800,672000,0.272551,1.881610,0.453401,0.016667,26,7,0,1.335785150527954,-572.3374295954941
460,940800,672000,0.331101,1.900558,0.462725,0.011111,25,7,0,159.7915802001953,-567.8566308243727
461,710400,672000,0.142857,2.885714,0.476190,0.005556,25,6,0,8.43352222442627,-568.1899641577061
462,1171200,672000,0.242158,1.818371,0.472441,0.005556,26,8,0,59.064815521240234,-558.6661546338966
463,940800,576000,0.284957,2.001430,0.477454,0.005556,26,1,0,927.864990234375,-577.3804403481822
464,1171200,672000,0.260298,1.970655,0.424528,0.005556,26,8,0,20.628028869628906,-562.4802867383512
465,940800,576000,0.198771,1.929939,0.368098,0.011111,26,4,0,293.37225341796875,-577.3804403481822
466,710400,672000,0.258351,1.912185,0.452261,0.016667,25,6,0,0.6484063267707825,-562.4802867383512
467,710400,672000,0.300212,1.939702,0.439024,0.011111,26,6,0,92.93341064453125,-558.6661546338966
468,1171200,576000,0.307125,1.885879,0.453401,0.016667,26,2,0,117.42415618896484,-558.3328213005632
469,1171200,576000,0.200000,1.700000,0.468750,0.005556,26,2,0,416.74639892578125,-572.0040962621607
470,940800,672000,0.224978,2.098911,0.454545,0.000000,25,7,0,286.5771179199219,-572.0040962621607
471,940800,576000,0.265229,2.000614,0.472441,0.011111,25,1,0,762.64501953125,-568.1899641577061
472,940800,672000,0.283502,2.057879,0.477454,0.005556,26,7,0,1.5882399082183838,-562.8136200716846
473,1171200,576000,0.267369,1.958697,0.315789,0.005556,26,5,0,77.52359771728516,-567.8566308243727
474,1171200,576000,0.214768,2.037246,0.459184,0.011111,26,5,0,7.119034290313721,-572.0040962621607
475,940800,576000,0.246087,2.112784,0.466321,0.011111,26,1,0,33.973445892333984,-572.0040962621607
476,1171200,576000,0.264924,2.128765,0.469974,0.011111,26,5,0,59.089210510253906,-562.4802867383512
477,710400,576000,0.345793,2.080135,0.453401,0.022222,26,0,0,0.8623906373977661,-572.0040962621607
478,1171200,672000,0.300029,1.928844,0.469974,0.005556,26,8,0,764.6690063476562,-552.9564772145417
479,940800,672000,0.266003,1.912352,0.431655,0.011111,25,7,0,23.98332977294922,-577.3804403481822
480,710400,576000,0.264635,2.065848,0.471204,0.011111,25,0,0,33.8547248840332,-568.1899641577061
481,1171200,576000,0.289583,2.140847,0.461538,0.005556,26,2,0,154.4728546142578,-553.289810547875
482,710400,576000,0.196564,2.060226,0.458015,0.005556,25,0,0,33.80502700805664,-572.0040962621607
483,710400,672000,0.311120,2.028694,0.440098,0.016667,26,6,0,799.5701904296875,-553.289810547875
484,1171200,576000,0.176696,2.091301,0.445545,0.000000,25,5,0,6.202179431915283,-558.3328213005632
485,1171200,672000,0.238565,2.008781,0.453401,0.011111,26,8,0,26.23810577392578,-572.3374295954941
486,940800,576000,0.233298,2.009192,0.451128,0.011111,25,1,0,84.54815673828125,-577.3804403481822
487,1171200,576000,0.226484,2.086477,0.469974,0.011111,26,2,0,51.19356918334961,-562.8136200716846
488,710400,576000,0.452381,2.380952,0.443350,0.011111,26,3,0,138.68856811523438,-572.0040962621607
489,1171200,576000,0.234200,2.107952,0.458015,0.011111,26,5,0,276.5550231933594,-552.9564772145417
490,710400,576000,0.296582,2.147186,0.428571,0.027778,26,0,0,229.0962371826172,-572.0040962621607
491,710400,576000,0.328544,2.111050,0.460358,0.005556,26,3,0,247.29405212402344,-552.9564772145417
492,940800,672000,0.243176,2.017132,0.451128,0.016667,25,7,0,98.15193176269531,-552.9564772145417
493,710400,576000,0.245283,2.147100,0.427553,0.011111,25,0,0,66.01463317871094,-568.1899641577061
494,710400,576000,0.361285,2.166396,0.446650,0.022222,26,3,0,5.402560234069824,-553.289810547875
495,710400,672000,0.315440,2.076878,0.166359,0.022222,26,6,0,0.9129905104637146,-552.9564772145417
496,710400,576000,0.750000,3.138889,0.468750,0.005556,26,3,0,2.4484684467315674,-558.3328213005632
497,1171200,576000,0.211009,2.096657,0.461538,0.011111,26,2,0,2.1696152687072754,-552.9564772145417
498,1171200,576000,0.284134,2.172348,0.361446,0.016667,26,2,0,3271.93212890625,-572.0040962621607
499,710400,576000,0.276996,2.176469,0.362173,0.022222,26,0,0,434.6807556152344,-572.0040962621607
500,940800,576000,0.285714,2.525000,0.429594,0.011111,26,1,0,9.25148868560791,-552.9564772145417
501,710400,576000,0.302356,2.168696,0.443350,0.011111,26,0,0,313.61676025390625,-562.4802867383512
502,710400,576000,0.372795,2.162637,0.439024,0.005556,26,0,0,194.3253631591797,-552.9564772145417
503,1171200,576000,0.290476,2.175033,0.458015,0.011111,26,2,0,120.03914642333984,-552.9564772145417
504,940800,672000,0.271758,2.102919,0.420561,0.016667,25,7,0,813.248779296875,-572.0040962621607
505,940800,672000,0.283019,1.937953,0.442260,0.016667,25,7,0,368.6943664550781,-568.1899641577061
506,1171200,672000,0.225917,1.872306,0.452261,0.005556,25,8,0,645.2542724609375,-568.1899641577061
507,940800,672000,0.262716,1.921486,0.471204,0.005556,26,7,0,1732.8896484375,-577.7137736815156
508,1171200,672000,0.260859,1.819775,0.446650,0.022222,26,8,0,923.1708984375,-567.8566308243727
509,940800,576000,0.223474,2.035286,0.459184,0.005556,26,4,0,1209.200439453125,-577.3804403481822
510,940800,576000,0.242990,2.039013,0.466321,0.011111,26,4,0,257.6334533691406,-562.4802867383512
511,710400,672000,0.361216,1.995712,0.447761,0.016667,26,6,0,62.66330337524414,-562.4802867383512
512,940800,576000,0.303174,2.015459,0.443350,0.038889,24,4,0,6.401048183441162,-558.3328213005632
513,710400,576000,0.289597,2.140757,0.456853,0.016667,26,3,0,15.922945022583008,-563.1469534050179
514,1171200,672000,0.297988,1.983996,0.459184,0.016667,26,8,0,252.68850708007812,-552.9564772145417
515,940800,672000,0.223301,1.837683,0.347490,0.005556,26,7,0,2.373788595199585,-577.3804403481822
516,1171200,576000,0.166667,2.638095,0.466321,0.005556,26,5,0,209.88906860351562,-567.8566308243727
517,1171200,576000,0.279335,2.106249,0.435835,0.011111,26,5,0,20.635791778564453,-572.0040962621607
518,710400,576000,0.319099,2.068343,0.458015,0.005556,25,0,0,1818.790283203125,-572.0040962621607
519,710400,576000,0.323149,2.221476,0.467532,0.016667,25,0,0,1246.2830810546875,-553.289810547875
520,1171200,576000,0.308547,2.146253,0.476190,0.000000,25,2,0,513.2448120117188,-553.289810547875
521,940800,576000,0.166667,2.550000,0.229299,0.016667,26,1,0,97.32405090332031,-572.3374295954941
522,1171200,672000,0.286591,1.909108,0.283019,0.016667,26,8,0,437.0712890625,-562.4802867383512
523,1171200,672000,0.290313,1.845349,0.454545,0.016667,25,8,0,231.5509033203125,-577.3804403481822
524,710400,576000,0.296862,2.103744,0.371901,0.011111,25,3,0,149.73519897460938,-577.7137736815156
525,1171200,672000,0.291759,2.015917,0.434783,0.011111,26,8,0,22.752504348754883,-553.289810547875
526,710400,576000,0.315315,2.187997,0.431655,0.016667,26,3,0,379.51007080078125,-577.3804403481822
527,1286400,1382400,0.326284,2.079467,0.444444,0.000000,25,1,0,123.17558288574219,-552.9564772145417
528,1286400,1382400,0.000000,2.166667,0.448878,0.022222,25,2,0,3797.791015625,-622.2606246799795
529,1286400,1113600,0.306832,1.513419,0.473684,0.005556,25,2,0,906.9236450195312,-622.2606246799795
530,710400,576000,0.277220,1.737064,0.469974,0.011111,25,0,0,523.8717651367188,-607.2068612391192
531,1171200,576000,0.252273,2.078337,0.446650,0.011111,26,2,0,8.126884460449219,-553.289810547875
532,710400,576000,0.310332,2.070909,0.456853,0.000000,26,0,0,965.8801879882812,-572.0040962621607
533,940800,576000,0.324189,2.048226,0.442260,0.022222,26,1,0,388.0664367675781,-552.9564772145417
534,940800,672000,0.314499,2.240676,0.474934,0.000000,26,7,0,33.362892150878906,-562.4802867383512
535,710400,576000,0.241834,1.958426,0.454545,0.011111,25,3,0,38.40080642700195,-567.8566308243727
536,710400,576000,0.303459,2.072327,0.446650,0.016667,26,0,0,1296.15380859375,-553.289810547875
537,710400,672000,0.311315,1.873244,0.403587,0.016667,26,6,0,56.75190734863281,-552.9564772145417
538,710400,576000,0.314416,2.049195,0.435835,0.011111,26,0,0,142.6409149169922,-558.3328213005632
539,710400,672000,0.346208,1.976399,0.451128,0.011111,26,6,0,71.16565704345703,-552.9564772145417
540,940800,576000,0.475751,2.069865,0.426540,0.011111,25,4,0,74.20228576660156,-558.3328213005632
541,1171200,576000,0.289322,2.118061,0.445545,0.016667,26,5,0,9.464335441589355,-562.8136200716846
542,940800,576000,0.260516,1.998808,0.331492,0.005556,26,1,0,14.753307342529297,-572.0040962621607
543,940800,576000,0.276843,2.084669,0.485175,0.000000,26,1,0,128.35545349121094,-562.4802867383512
