episode,big_cpu_freq,little_cpu_freq,big_util,little_util,ipc,cache_miss,fps,action,loss,reward
224,1171200,1305600,0.200000, 2.583333, 0.473684, 0.005556, 26,42, 14785.236328125,-666.1925243215566
225,1612800,1632000,0.250000, 1.583333, 0.472441, 0.016667, 26,60, 7666.36474609375,-612.8643113159242
226,2227200,672000,0.583333, 1.100000, 0.481283, 0.016667, 26,23, 4952.68994140625,-649.3978494623656
227,1612800,844800,0.500000, 1.333333, 0.487805, 0.016667, 26,28, 5123.2783203125,-621.031233998976
228,1804800,1478400,0.000000, 1.883333, 0.417633, 0.027778, 26,53, 6919.66796875,-605.3118279569892
229,710400,1305600,1.000000, 1.333333, 0.429594, 0.011111, 26,40, 5625.6796875,-648.7322068612391
230,2227200,1478400,0.750000, 1.833333, 0.453401, 0.027778, 25,55, 3882.085693359375,-593.8166922683051
231,2227200,1305600,0.000000, 1.083333, 0.497238, 0.016667, 25,47, 6318.77490234375,-666.5258576548899
232,2016000,672000,0.250000, 1.750000, 0.495868, 0.011111, 25,22, 5617.30322265625,-656.8484383000512
233,2016000,672000,0.000000, 2.333333, 0.489130, 0.011111, 25,22, 7128.36865234375,-612.6344086021505
234,710400,844800,0.500000, 2.300000, 0.455696, 0.000000, 25,24, 6679.44677734375,-612.6344086021505
235,940800,844800,0.000000, 1.000000, 0.469974, 0.016667, 26,25, 4000.400390625,-568.3435739887352
236,2227200,672000,0.333333, 2.200000, 0.494505, 0.016667, 26,23, 4385.46533203125,-577.5340501792115
237,1171200,672000,0.250000, 2.000000, 0.466321, 0.016667, 26,18, 5438.63916015625,-621.031233998976
238,2227200,672000,0.400000, 3.047619, 0.476190, 0.011111, 26,23, 5332.97265625,-577.3804403481822
239,2016000,1478400,0.000000, 2.533333, 0.283019, 0.016667, 26,54, 4291.5634765625,-621.031233998976
240,710400,1478400,0.750000, 0.533333, 0.480000, 0.011111, 26,48, 4514.5693359375,-657.4623655913979
241,2227200,672000,1.333333, 2.066667, 0.466321, 0.022222, 26,23, 3208.9560546875,-603.4941116231439
242,940800,672000,0.900000, 2.350000, 0.038726, 0.022222, 26,17, 3506.839599609375,-621.031233998976
243,1612800,672000,0.000000, 2.916667, 0.485175, 0.011111, 26,20, 3619.8427734375,-567.8566308243727
244,1804800,1305600,0.000000, 1.900000, 0.478723, 0.016667, 26,45, 4524.38916015625,-595.6344086021505
245,2227200,672000,0.000000, 2.166667, 0.468750, 0.011111, 26,23, 2225.428466796875,-639.0547875064004
246,2227200,576000,0.000000, 2.100000, 0.465116, 0.000000, 26,7, 1892.588134765625,-621.031233998976
247,1401600,576000,0.200000, 3.066667, 0.473684, 0.011111, 26,11, 2895.1103515625,-615.6548899129544
248,710400,576000,0.000000, 2.666667, 0.322581, 0.066667, 26,0, 1377.1812744140625,-581.5279057859702
249,1401600,1478400,0.400000, 2.000000, 0.480000, 0.011111, 26,51, 1451.0078125,-552.9564772145417
250,940800,672000,0.400000, 1.261905, 0.482574, 0.005556, 26,17, 1644.6083984375,-632.0655401945725
251,940800,576000,0.000000, 3.100000, 0.376569, 0.011111, 26,1, 2155.326904296875,-567.8566308243727
