episode,big_cpu_freq,little_cpu_freq,big_util,little_util,ipc,cache_miss,fps,action,loss,reward
61,1804800,499200,0.916667, 3.666667, 0.588040, 0.000000, 18,15, 0.03704957291483879,0.12134285002056827
62,710400,1478400,0.828571, 3.657143, 0.471204, 0.000000, 11,48, 0.033861663192510605,0.17347095502795518
63,1804800,300000,0.637500, 3.523077, 0.482574, 0.005556, 11,5, 0.01943110302090645,-0.10858826234021884
64,1804800,844800,0.220395, 3.554524, 0.434783, 0.005556, 11,30, 0.01858992502093315,-0.12488134106149928
65,1804800,1305600,0.928571, 3.577778, 0.490463, 0.000000, 14,47, 0.041828081011772156,-0.05960815422017218
66,1804800,300000,1.115385, 3.357143, 0.463918, 0.005556, 15,7, 0.04186219349503517,0.024745070993114515
67,1804800,300000,0.125000, 3.571429, 0.497238, 0.000000, 15,7, 0.045085929334163666,0.024745070993114515
68,1612800,1478400,0.242647, 3.532003, 0.465116, 0.000000, 17,52, 0.03615862503647804,0.13799457510381352
69,940800,1632000,1.416667, 3.571429, 0.482574, 0.005556, 17,57, 0.01757458597421646,0.3286736006761157
70,1804800,300000,0.766667, 3.023810, 0.495868, 0.000000, 17,7, 0.02223515696823597,0.09141173765978117
71,940800,300000,0.170777, 3.614640, 0.472441, 0.000000, 14,1, 0.0241893008351326,0.31882488952457927
72,1612800,499200,0.000000, 3.519048, 0.476190, 0.000000, 14,12, 0.04062183201313019,0.10470326951030196
73,710400,499200,0.333333, 3.777778, 0.494505, 0.000000, 14,8, 0.03571382537484169,0.3401796494344436
74,710400,672000,0.400000, 3.809091, 0.471204, 0.011111, 14,16, 0.03411312401294708,0.3349667527439923
75,1171200,300000,0.735294, 3.573529, 0.214797, 0.055556, 14,2, 0.04584677517414093,0.27437871884019616
76,940800,1113600,0.111111, 3.732143, 0.477454, 0.000000, 7,33, 0.03474762290716171,0.0516553106497224
77,1171200,499200,0.428571, 3.638889, 0.471204, 0.005556, 7,10, 0.04622877389192581,0.03764316453431654
78,1804800,1305600,0.350000, 3.816667, 0.356436, 0.005556, 7,45, 0.024536769837141037,-0.2929414875535055
79,1804800,1632000,0.928571, 3.666667, 0.478723, 0.000000, 6,63, 0.025688940659165382,-0.36540621785534905
80,710400,300000,1.194444, 3.210606, 0.500000, 0.000000, 6,0, 0.039045315235853195,0.07691520374032323
81,1171200,672000,0.058824, 3.753676, 0.410959, 0.000000, 6,18, 0.024579625576734543,-0.0009030654894680856
82,1171200,672000,0.200000, 3.833333, 0.480000, 0.000000, 6,18, 0.03946809843182564,-0.0009030654894680856
83,940800,499200,0.267857, 3.500000, 0.252101, 0.050000, 6,9, 0.03876711055636406,0.0487560018853663
84,710400,1305600,0.250000, 3.875000, 0.440098, 0.005556, 6,40, 0.034494053572416306,0.025895311860369863
85,940800,499200,0.633333, 3.733333, 0.495868, 0.005556, 14,9, 0.046483829617500305,0.31542266855203294
86,940800,1478400,0.000000, 3.133333, 0.493151, 0.011111, 14,49, 0.029688168317079544,0.24871397414554455
87,1171200,499200,0.983333, 3.809091, 0.500000, 0.000000, 14,10, 0.04494978114962578,0.2709764978676499
88,1612800,499200,0.517857, 3.588889, 0.487805, 0.005556, 14,12, 0.03231816366314888,0.10470326951030196
89,1804800,1113600,0.850000, 3.833333, 0.455696, 0.000000, 14,39, 0.03765814006328583,-0.042424507881742235
90,1804800,844800,1.047619, 3.714286, 0.481283, 0.005556, 17,29, 0.030565358698368073,0.07511865893850073
91,940800,1478400,0.583333, 3.200000, 0.487805, 0.005556, 17,49, 0.037047676742076874,0.3487139741455445
92,940800,1113600,1.571429, 3.714286, 0.478723, 0.000000, 17,33, 0.020931527018547058,0.3849886439830557
93,1804800,1113600,0.597222, 3.688889, 0.476190, 0.005556, 17,37, 0.02239970862865448,0.05757549211825774
94,1171200,499200,0.500000, 3.066667, 0.482574, 0.005556, 17,10, 0.014872969128191471,0.37097649786764986
95,1804800,300000,0.000000, 3.652778, 0.472441, 0.000000, 17,6, 0.025962989777326584,0.09141173765978117
96,710400,499200,0.121324, 3.728571, 0.483871, 0.005556, 17,8, 0.0182427316904068,0.4401796494344436
97,1804800,844800,0.200000, 3.800000, 0.436893, 0.011111, 17,29, 0.023945486173033714,0.07511865893850073
98,1401600,1632000,0.595238, 3.339286, 0.373444, 0.000000, 16,59, 0.025892000645399094,0.17975107019475223
99,1401600,672000,0.452381, 3.607143, 0.420561, 0.000000, 16,19, 0.02629435434937477,0.2612872413802182
100,940800,1478400,0.428571, 3.523810, 0.478723, 0.000000, 16,49, 0.03158191964030266,0.3153806408122112
101,710400,1632000,0.533333, 3.690476, 0.310345, 0.044444, 16,56, 0.02458818443119526,0.32009724822519303
102,1612800,1113600,0.600000, 3.550000, 0.481283, 0.000000, 19,36, 0.023617353290319443,0.24093591160799138
103,1401600,844800,0.619048, 3.428571, 0.454545, 0.000000, 19,27, 0.016290804371237755,0.3536092803219353
104,1804800,499200,0.819444, 3.700000, 0.460358, 0.000000, 19,13, 0.02103510871529579,0.1546761833539016
105,710400,1632000,1.042208, 3.734848, 0.447761, 0.005556, 19,56, 0.01715078577399254,0.420097248225193
106,1804800,844800,0.166667, 3.633333, 0.486486, 0.000000, 19,29, 0.03613847494125366,0.14178532560516738
107,1804800,499200,0.285714, 3.446429, 0.463918, 0.000000, 19,14, 0.015899701043963432,0.1546761833539016
108,1612800,499200,0.000000, 3.631863, 0.461538, 0.005556, 19,12, 0.02426873706281185,0.2713699361769686
109,1171200,300000,0.250000, 3.634921, 0.458015, 0.000000, 19,2, 0.02026151679456234,0.4410453855068628
110,940800,1632000,0.266798, 3.693323, 0.454545, 0.005556, 19,57, 0.03131229057908058,0.3953402673427823
111,1804800,844800,0.800000, 3.500000, 0.474934, 0.005556, 21,31, 0.01654341258108616,0.20845199227183403
112,1612800,300000,0.589286, 3.543956, 0.453401, 0.011111, 21,4, 0.020137589424848557,0.3414388238161815
113,1401600,300000,0.179144, 3.614082, 0.450000, 0.005556, 21,3, 0.024809198454022408,0.4365690257098824
114,710400,499200,0.275542, 3.647059, 0.481283, 0.011111, 21,8, 0.02043161354959011,0.573512982767777
115,1612800,1632000,0.829545, 3.777778, 0.588040, 0.000000, 21,60, 0.024187007918953896,0.25128753496771794
116,1171200,1478400,1.200000, 3.238095, 0.459184, 0.005556, 8,50, 0.017202144488692284,0.004267803461161457
117,1804800,499200,0.800000, 3.383333, 0.487805, 0.005556, 8,14, 0.015787135809659958,-0.21199048331276504
118,1171200,1478400,0.619048, 3.571429, 0.494505, 0.000000, 8,50, 0.026537541300058365,0.004267803461161457
119,1171200,1478400,0.900000, 3.750000, 0.490463, 0.011111, 8,50, 0.017659392207860947,0.004267803461161457
120,1612800,1478400,0.771429, 3.571429, 0.486486, 0.005556, 14,52, 0.013943803496658802,0.037994575103813544
121,1804800,672000,0.933333, 3.291667, 0.485175, 0.000000, 14,23, 0.04589235410094261,-0.017203380003216362
122,1171200,499200,0.444444, 3.722222, 0.331492, 0.038889, 14,10, 0.017789751291275024,0.2709764978676499
123,710400,1113600,0.100000, 3.642424, 0.465116, 0.000000, 14,32, 0.04274987429380417,0.3097456248654664
124,1401600,1113600,0.333333, 3.416667, 0.476190, 0.005556, 17,35, 0.024287035688757896,0.2693994468350256
125,1804800,499200,0.452381, 3.550000, 0.486486, 0.000000, 17,14, 0.03213515877723694,0.08800951668723495
126,1171200,1632000,0.384615, 3.598214, 0.482574, 0.000000, 17,58, 0.018327776342630386,0.2842274299917326
127,1804800,1632000,0.717857, 3.107143, 0.495868, 0.000000, 21,63, 0.020564928650856018,0.1345937821446509
128,710400,1113600,0.595238, 3.550000, 0.588040, 0.000000, 21,32, 0.029337406158447266,0.5430789581987997
129,1804800,1113600,1.267857, 3.888889, 0.455696, 0.000000, 21,37, 0.015720557421445847,0.19090882545159105
130,1804800,1632000,0.559524, 3.547619, 0.458015, 0.005556, 21,63, 0.01769157312810421,0.1345937821446509
131,940800,1113600,0.650000, 3.147619, 0.483871, 0.000000, 26,33, 0.030468493700027466,0.6849886439830557
132,710400,1113600,0.666667, 3.514286, 0.258621, 0.027778, 26,32, 0.04909418150782585,0.7097456248654664
133,1804800,672000,0.944444, 3.732143, 0.471204, 0.005556, 26,22, 0.03559693694114685,0.38279661999678366
134,710400,1113600,0.428571, 3.675000, 0.481283, 0.000000, 26,32, 0.020781727507710457,0.7097456248654664
135,940800,672000,0.000000, 3.333333, 0.482574, 0.005556, 26,17, 0.023226654157042503,0.7102097718615816
136,1612800,1113600,0.984127, 3.571429, 0.458015, 0.005556, 26,36, 0.042984385043382645,0.4742692449413248
137,710400,499200,0.916667, 3.496503, 0.495868, 0.000000, 26,8, 0.018593190237879753,0.7401796494344437
138,1171200,300000,0.312500, 3.514706, 0.207852, 0.061111, 26,2, 0.020527765154838562,0.6743787188401962
139,1804800,1478400,0.266667, 3.550000, 0.471204, 0.000000, 27,53, 0.03365328907966614,0.35463415561407985
140,1612800,1113600,0.928571, 3.323810, 0.161725, 0.005556, 27,36, 0.035183317959308624,0.507602578274658
141,940800,1478400,0.666667, 3.763889, 0.471204, 0.005556, 20,49, 0.022553782910108566,0.4487139741455445
142,1171200,844800,0.366667, 3.464286, 0.494505, 0.005556, 20,26, 0.014402184635400772,0.45808564011891567
143,1804800,1305600,1.375000, 3.675000, 0.485175, 0.000000, 20,45, 0.03564658388495445,0.14039184577982777
144,1612800,499200,0.750000, 3.285714, 0.493151, 0.000000, 20,12, 0.025492392480373383,0.3047032695103019
145,1804800,300000,0.223913, 3.713636, 0.486486, 0.005556, 20,7, 0.019496586173772812,0.19141173765978114
146,1804800,672000,0.153846, 3.608974, 0.458015, 0.005556, 19,23, 0.01968635991215706,0.14946328666345027
147,1401600,1478400,0.619048, 3.800000, 0.461538, 0.005556, 19,51, 0.030030792579054832,0.2997914436641811
148,1171200,499200,1.482143, 3.708333, 0.468750, 0.005556, 19,10, 0.027831310406327248,0.4376431645343165
149,940800,672000,0.411818, 3.584545, 0.485175, 0.000000, 19,17, 0.019864941015839577,0.4768764385282483
150,1804800,499200,0.650794, 3.788889, 0.497238, 0.005556, 19,15, 0.029126986861228943,0.1546761833539016
151,940800,1632000,0.850000, 3.350000, 0.468750, 0.005556, 19,57, 0.017496295273303986,0.3953402673427823
152,940800,672000,1.100000, 3.466667, 0.160285, 0.022222, 19,17, 0.013694798573851585,0.4768764385282483
153,710400,300000,0.376374, 3.637566, 0.472441, 0.005556, 19,0, 0.013577154837548733,0.5102485370736565
154,710400,1632000,0.400000, 3.686257, 0.485175, 0.000000, 18,56, 0.023285001516342163,0.3867639148918597
155,1804800,1305600,1.607143, 3.301587, 0.489130, 0.005556, 18,45, 0.026225343346595764,0.07372517911316112
156,940800,672000,1.078571, 3.466667, 0.453401, 0.027778, 16,17, 0.018310729414224625,0.3768764385282483
157,710400,672000,0.450000, 3.560440, 0.485175, 0.000000, 16,16, 0.016109410673379898,0.40163341941065894
158,1401600,1305600,1.100000, 3.547619, 0.451128, 0.005556, 16,43, 0.017004987224936485,0.21888246716326243
159,1401600,844800,0.428571, 3.242063, 0.439024, 0.005556, 16,27, 0.024787573143839836,0.2536092803219353
160,1804800,1632000,0.166667, 3.666667, 0.454545, 0.000000, 16,63, 0.0174100399017334,-0.03207288452201573
161,1804800,672000,0.485714, 3.433333, 0.075598, 0.005556, 16,21, 0.021173421293497086,0.04946328666345029
162,1804800,672000,0.642857, 3.607143, 0.476190, 0.000000, 16,22, 0.013658514246344566,0.04946328666345029
163,940800,844800,0.930556, 3.607143, 0.473684, 0.000000, 16,25, 0.021639201790094376,0.3691984774699654
164,710400,1113600,0.888889, 3.888889, 0.471204, 0.005556, 16,32, 0.014993044547736645,0.37641229153213307
165,710400,1113600,0.333333, 3.157143, 0.439024, 0.005556, 19,32, 0.013805312104523182,0.47641229153213305
166,1804800,1478400,1.000000, 3.588889, 0.452261, 0.005556, 19,53, 0.01007724367082119,0.08796748894741313
167,710400,499200,1.553571, 3.297619, 0.469974, 0.000000, 19,8, 0.022945020347833633,0.5068463161011103
168,710400,499200,1.000000, 3.509921, 0.481283, 0.000000, 19,8, 0.02111557498574257,0.5068463161011103
169,1612800,1478400,0.309524, 3.547619, 0.446650, 0.005556, 19,52, 0.016603009775280952,0.20466124177048017
170,710400,1113600,0.875000, 3.208333, 0.494505, 0.005556, 24,32, 0.01950492337346077,0.6430789581987998
171,710400,1478400,0.600000, 3.583333, 0.469974, 0.005556, 24,48, 0.031067240983247757,0.6068042883612885
172,1171200,1632000,0.750000, 3.333333, 0.487805, 0.005556, 24,58, 0.02495485544204712,0.5175607633250661
173,1171200,844800,1.071429, 3.633333, 0.481283, 0.000000, 24,26, 0.020549893379211426,0.591418973452249
174,710400,499200,0.250000, 3.636364, 0.454545, 0.005556, 24,8, 0.01374767255038023,0.673512982767777
175,1171200,300000,0.750000, 3.707071, 0.493151, 0.005556, 24,2, 0.01748514547944069,0.6077120521735295
176,710400,1113600,0.333333, 3.615385, 0.490463, 0.000000, 27,32, 0.018670987337827682,0.7430789581987998
177,1804800,499200,0.400000, 3.466667, 0.465116, 0.000000, 27,14, 0.026459388434886932,0.4213428500205683
178,940800,672000,0.250000, 3.652778, 0.478723, 0.000000, 27,17, 0.020642751827836037,0.7435431051949151
179,1401600,1632000,0.200000, 3.669643, 0.491803, 0.005556, 26,59, 0.018682051450014114,0.5130844035280856
180,710400,672000,1.245455, 3.076479, 0.491803, 0.005556, 26,16, 0.01743394322693348,0.7349667527439923
181,1171200,1113600,1.100000, 3.672980, 0.482574, 0.000000, 26,34, 0.01919247955083847,0.6405424732986728
182,1804800,499200,0.392857, 3.416667, 0.478723, 0.000000, 23,14, 0.06488049030303955,0.288009516687235
183,1171200,300000,0.579545, 3.588889, 0.450000, 0.000000, 23,2, 0.014718284830451012,0.5743787188401962
184,1804800,672000,0.129167, 3.702206, 0.459184, 0.005556, 23,23, 0.022616127505898476,0.2827966199967837
185,940800,672000,0.472222, 3.888889, 0.480000, 0.000000, 23,17, 0.022433461621403694,0.6102097718615818
186,940800,672000,0.222222, 3.746032, 0.443350, 0.000000, 23,17, 0.014528227970004082,0.6102097718615818
187,940800,672000,0.500000, 3.688889, 0.493151, 0.005556, 23,17, 0.02032344974577427,0.6102097718615818
188,940800,672000,0.333333, 3.550000, 0.494505, 0.000000, 23,17, 0.01750246249139309,0.6102097718615818
189,710400,1305600,0.595238, 3.621032, 0.480000, 0.005556, 23,40, 0.035208914428949356,0.5925619785270366
190,940800,672000,0.833333, 4.000000, 0.500000, 0.000000, 17,17, 0.024922193959355354,0.41020977186158164
191,1804800,300000,0.090909, 3.381002, 0.477454, 0.005556, 17,6, 0.02013968862593174,0.09141173765978117
192,1804800,499200,0.130342, 3.626482, 0.480000, 0.000000, 17,14, 0.02494446188211441,0.08800951668723495
193,1804800,499200,0.480769, 3.756410, 0.491803, 0.005556, 17,14, 0.01706252619624138,0.08800951668723495
194,1804800,1632000,0.211111, 3.566667, 0.478723, 0.005556, 17,62, 0.00997465755790472,0.0012604488113175938
195,940800,672000,0.955556, 3.800000, 0.485175, 0.000000, 10,17, 0.028527716174721718,0.1768764385282483
196,710400,1478400,0.566667, 3.666667, 0.480000, 0.011111, 10,48, 0.01576259545981884,0.14013762169462185
197,1804800,300000,0.590230, 3.496597, 0.456853, 0.000000, 10,5, 0.029073266312479973,-0.14192159567355217
198,1171200,1632000,0.311111, 3.757143, 0.476190, 0.000000, 10,58, 0.027157755568623543,0.05089409665839928
199,1171200,300000,0.900000, 3.833333, 0.493151, 0.005556, 11,2, 0.028571367263793945,0.17437871884019615
200,940800,1113600,0.258929, 3.687500, 0.497238, 0.005556, 11,33, 0.021186359226703644,0.1849886439830557
201,1171200,300000,0.381818, 3.475758, 0.460358, 0.000000, 11,2, 0.023826928809285164,0.17437871884019615
202,1804800,672000,0.272727, 3.636364, 0.482574, 0.000000, 11,21, 0.020254213362932205,-0.1172033800032164
203,1804800,1305600,0.828571, 3.547619, 0.497238, 0.000000, 11,45, 0.02500838041305542,-0.15960815422017222
204,1612800,1113600,1.100000, 3.466667, 0.468750, 0.000000, 16,36, 0.013023215346038342,0.1409359116079914
205,1612800,499200,0.628571, 3.523810, 0.482574, 0.005556, 16,12, 0.01594909094274044,0.1713699361769686
206,1612800,672000,0.285714, 3.633333, 0.473684, 0.005556, 16,20, 0.02398432418704033,0.16615703948651733
207,940800,844800,0.787879, 3.875000, 0.490463, 0.005556, 16,25, 0.01933777518570423,0.3691984774699654
208,1171200,1113600,0.569444, 3.402778, 0.494505, 0.005556, 17,34, 0.01711259037256241,0.3405424732986727
209,940800,499200,0.166667, 3.404762, 0.485175, 0.005556, 17,9, 0.017549490556120872,0.4154226685520329
210,710400,300000,1.350000, 3.532143, 0.490463, 0.005556, 17,0, 0.03370615467429161,0.4435818704069899
211,1171200,1113600,0.240987, 3.533022, 0.489130, 0.005556, 17,34, 0.01771150529384613,0.3405424732986727
212,1804800,1478400,0.750000, 3.100000, 0.483871, 0.011111, 17,53, 0.01682678982615471,0.02130082228074648
213,1804800,499200,0.943182, 3.666667, 0.477454, 0.005556, 17,14, 0.022837189957499504,0.08800951668723495
214,1171200,1632000,1.000000, 3.433333, 0.481283, 0.000000, 17,58, 0.015509020537137985,0.2842274299917326
215,1171200,1113600,1.166667, 3.666667, 0.477454, 0.000000, 17,34, 0.016561359167099,0.3405424732986727
216,1804800,844800,0.950000, 3.714286, 0.481283, 0.000000, 17,30, 0.019588006660342216,0.07511865893850073
217,1804800,1305600,0.652381, 3.833333, 0.456853, 0.016667, 17,45, 0.021131224930286407,0.040391845779827795
218,1171200,300000,0.619048, 3.367063, 0.482574, 0.000000, 18,2, 0.014238075353205204,0.40771205217352946
219,1401600,1113600,0.127083, 3.653226, 0.481283, 0.000000, 18,35, 0.01961691491305828,0.3027327801683589
220,1612800,300000,0.522727, 3.536364, 0.467532, 0.000000, 18,4, 0.01655469834804535,0.24143882381618154
221,940800,844800,0.285714, 3.647619, 0.578431, 0.000000, 18,25, 0.012700434774160385,0.4358651441366321
222,1612800,1478400,0.803571, 3.583333, 0.466321, 0.000000, 18,52, 0.02414960227906704,0.17132790843714685
223,710400,672000,1.633333, 3.464286, 0.478723, 0.005556, 18,16, 0.019832730293273926,0.4683000860773256
224,1171200,300000,0.181818, 3.643939, 0.456853, 0.000000, 18,2, 0.01953311078250408,0.40771205217352946
225,1401600,1478400,0.219780, 3.632932, 0.467532, 0.005556, 18,51, 0.018979428336024284,0.26645811033084776
226,940800,672000,1.633333, 3.514286, 0.497238, 0.000000, 19,17, 0.02224188856780529,0.4768764385282483
227,1804800,1632000,0.916667, 3.541667, 0.439024, 0.000000, 19,61, 0.018832918256521225,0.06792711547798425
228,1804800,499200,0.875000, 3.511364, 0.485175, 0.000000, 19,15, 0.013810336589813232,0.1546761833539016
229,1401600,499200,0.333333, 3.857143, 0.485175, 0.000000, 17,11, 0.02265430986881256,0.2998334714040028
230,1804800,1305600,0.111111, 3.642424, 0.597973, 0.000000, 17,46, 0.016986066475510597,0.040391845779827795
231,1804800,1113600,0.750000, 3.690476, 0.490463, 0.005556, 17,39, 0.025660209357738495,0.05757549211825774
232,1401600,300000,0.411111, 3.509091, 0.481283, 0.000000, 17,3, 0.01581525430083275,0.30323569237654907
233,1171200,1305600,0.000000, 3.714286, 0.467532, 0.000000, 19,42, 0.014089707285165787,0.3900254936269094
234,1171200,1113600,0.888889, 3.588889, 0.597973, 0.000000, 19,34, 0.02530832402408123,0.40720913996533936
235,1804800,844800,0.904762, 4.000000, 0.480000, 0.005556, 19,31, 0.015327369794249535,0.14178532560516738
236,1171200,1632000,0.541667, 3.367063, 0.485175, 0.000000, 19,58, 0.015537247061729431,0.35089409665839927
237,1612800,1305600,0.450000, 3.314286, 0.467532, 0.000000, 19,44, 0.01207978930324316,0.2237522652695615
238,710400,499200,0.625000, 3.688889, 0.443350, 0.005556, 19,8, 0.016715364530682564,0.5068463161011103
239,710400,499200,0.461538, 3.629487, 0.454545, 0.000000, 19,8, 0.010691327042877674,0.5068463161011103
240,1804800,1113600,0.125000, 3.513889, 0.481283, 0.000000, 19,39, 0.01541944406926632,0.1242421587849244
241,1804800,1113600,1.142857, 3.666667, 0.463918, 0.011111, 21,38, 0.026448003947734833,0.19090882545159105
242,710400,499200,1.484127, 3.595960, 0.476190, 0.005556, 21,8, 0.008590754121541977,0.573512982767777
243,940800,300000,0.166113, 3.615957, 0.474934, 0.005556, 21,1, 0.015713760629296303,0.5521582228579125
244,940800,499200,0.000000, 3.608401, 0.463918, 0.000000, 21,9, 0.02637738548219204,0.5487560018853662
245,940800,672000,0.348485, 3.543939, 0.463918, 0.005556, 25,17, 0.015285111963748932,0.6768764385282484
246,940800,672000,0.444444, 4.000000, 0.481283, 0.000000, 25,17, 0.026355724781751633,0.6768764385282484
247,940800,672000,0.685714, 3.575000, 0.487805, 0.005556, 25,17, 0.014142180792987347,0.6768764385282484
248,710400,1478400,1.763889, 3.550000, 0.478723, 0.000000, 25,48, 0.018810562789440155,0.640137621694622
249,1804800,1478400,0.800000, 3.433333, 0.462725, 0.000000, 6,54, 0.016046112403273582,-0.34536584438592016
250,940800,499200,1.083333, 3.750000, 0.588040, 0.000000, 6,9, 0.026780154556035995,0.0487560018853663
