episode,big_cpu_freq,little_cpu_freq,big_util,little_util,ipc,cache_miss,fps,action,loss,reward
57,710400,1036800,0.250000, 1.416667, 0.491803, 0.000000, 60,13, 0.0065192002803087234,0.848834437941018
58,710400,1036800,0.333333, 0.833333, 0.478723, 0.000000, 60,51, 0.003549752291291952,0.848834437941018
59,710400,1036800,0.000000, 2.166667, 0.469974, 0.000000, 60,16, 0.002200100105255842,0.848834437941018
60,710400,1785600,0.000000, 1.500000, 0.471204, 0.000000, 60,25, 0.004701188765466213,0.7636797974196674
61,710400,1036800,0.000000, 0.983333, 0.406321, 0.011111, 60,55, 0.004170871805399656,0.848834437941018
62,710400,1036800,0.333333, 1.500000, 0.300000, 0.044444, 60,61, 0.0033767390996217728,0.848834437941018
63,710400,1036800,0.650000, 2.050000, 0.482574, 0.000000, 60,49, 0.00457190815359354,0.848834437941018
64,710400,1785600,0.583333, 1.000000, 0.493151, 0.000000, 60,26, 0.009127124212682247,0.7636797974196674
65,710400,1036800,0.333333, 0.916667, 0.458015, 0.000000, 60,59, 0.0036024455912411213,0.848834437941018
66,710400,1036800,0.000000, 1.416667, 0.459184, 0.000000, 60,37, 0.018121015280485153,0.848834437941018
67,710400,1036800,0.500000, 1.100000, 0.504202, 0.000000, 60,57, 0.020090224221348763,0.848834437941018
68,710400,1036800,0.000000, 1.900000, 0.127298, 0.000000, 60,19, 0.018915683031082153,0.848834437941018
69,710400,1036800,0.733333, 0.916667, 0.480000, 0.000000, 60,11, 0.006488943472504616,0.848834437941018
70,710400,1036800,0.500000, 1.600000, 0.476190, 0.000000, 60,11, 0.004793800879269838,0.848834437941018
71,710400,1036800,0.333333, 1.166667, 0.478723, 0.000000, 60,40, 0.008148004300892353,0.848834437941018
72,710400,1036800,0.000000, 0.916667, 0.477454, 0.000000, 60,12, 0.001859880518168211,0.848834437941018
73,710400,1785600,0.250000, 1.833333, 0.478723, 0.000000, 60,17, 0.0010263799922540784,0.7636797974196674
74,710400,1036800,0.583333, 1.500000, 0.448878, 0.000000, 60,60, 0.002297924133017659,0.848834437941018
75,710400,1036800,0.000000, 0.333333, 0.462725, 0.000000, 60,56, 0.002989834640175104,0.848834437941018
76,710400,1036800,0.250000, 1.000000, 0.489130, 0.000000, 60,5, 0.0033794098999351263,0.848834437941018
77,710400,1113600,0.250000, 2.450000, 0.493151, 0.000000, 60,3, 0.002616873476654291,0.8430789581987997
78,710400,1785600,0.250000, 1.166667, 0.472441, 0.000000, 60,48, 0.0024867537431418896,0.7636797974196674
79,710400,1036800,0.400000, 1.500000, 0.477454, 0.000000, 60,14, 0.0015722395619377494,0.848834437941018
80,710400,1036800,0.900000, 0.833333, 0.504202, 0.000000, 60,11, 0.0013793327379971743,0.848834437941018
81,710400,1036800,0.900000, 2.066667, 0.481283, 0.000000, 60,47, 0.00822961051017046,0.848834437941018
82,710400,1382400,0.500000, 1.566667, 0.469974, 0.000000, 60,24, 0.0014017331413924694,0.8178490525736161
83,710400,1036800,0.650000, 0.628571, 0.504202, 0.000000, 60,43, 0.001798067125491798,0.848834437941018
84,710400,1036800,0.583333, 0.833333, 0.474934, 0.000000, 60,61, 0.0009274430340155959,0.848834437941018
85,710400,1036800,0.485714, 1.471429, 0.493151, 0.000000, 60,43, 0.005849040113389492,0.848834437941018
86,710400,1036800,0.650000, 0.650000, 0.453401, 0.000000, 60,3, 0.004233872052282095,0.848834437941018
87,710400,1036800,0.476190, 1.327381, 0.476190, 0.000000, 60,19, 0.0027650888077914715,0.848834437941018
88,710400,1785600,0.450000, 1.400000, 0.471204, 0.000000, 60,47, 0.006060995627194643,0.7636797974196674
89,710400,1036800,0.800000, 2.000000, 0.493151, 0.000000, 60,12, 0.0014469524612650275,0.848834437941018
90,710400,1113600,0.500000, 2.183333, 0.477454, 0.000000, 60,52, 0.0018341720569878817,0.8430789581987997
91,710400,1785600,0.600000, 1.983333, 0.493151, 0.000000, 60,53, 0.003444160334765911,0.7636797974196674
92,710400,1036800,1.000000, 1.100000, 0.159433, 0.000000, 60,25, 0.001114168670028448,0.848834437941018
93,710400,1036800,0.733333, 1.461905, 0.467532, 0.005556, 60,59, 0.002021725755184889,0.848834437941018
94,710400,1305600,0.628571, 1.858333, 0.467532, 0.000000, 60,40, 0.0026728862430900335,0.8258953118603698
95,710400,1036800,0.571429, 1.378571, 0.469974, 0.000000, 60,33, 0.0013580599334090948,0.848834437941018
96,710400,1036800,0.708333, 1.759900, 0.275651, 0.000000, 60,42, 0.0019052927382290363,0.848834437941018
97,710400,1036800,0.583333, 1.050000, 0.246575, 0.000000, 60,23, 0.0023840481881052256,0.848834437941018
98,710400,1785600,0.500000, 2.064286, 0.291734, 0.000000, 60,3, 0.00198549241758883,0.7636797974196674
99,710400,1036800,0.583333, 0.850000, 0.276923, 0.000000, 60,47, 0.0015925701009109616,0.848834437941018
100,710400,1036800,0.200000, 1.300000, 0.502793, 0.000000, 60,46, 0.0029192971996963024,0.848834437941018
101,710400,1036800,0.833333, 2.225397, 0.468750, 0.000000, 60,44, 0.010027469135820866,0.848834437941018
102,710400,1036800,0.250000, 0.500000, 0.120643, 0.044444, 60,6, 0.011729561723768711,0.848834437941018
103,710400,1036800,0.200000, 1.150000, 0.458015, 0.000000, 60,39, 0.007553412113338709,0.848834437941018
104,710400,1036800,0.200000, 1.900000, 0.493151, 0.000000, 60,61, 0.002124387538060546,0.848834437941018
105,710400,1036800,0.750000, 1.600000, 0.493151, 0.000000, 60,24, 0.0016437312588095665,0.848834437941018
106,710400,1036800,0.650000, 1.650000, 0.467532, 0.000000, 60,16, 0.0037177097983658314,0.848834437941018
107,710400,1036800,0.685714, 2.066667, 0.456853, 0.000000, 60,28, 0.0067013464868068695,0.848834437941018
108,1612800,1785600,0.600000, 3.150000, 0.482574, 0.000000, 60,27, 0.012400554493069649,0.5282034174955257
109,1920000,1036800,1.095238, 1.233333, 0.469974, 0.000000, 60,44, 0.0014282629126682878,0.4107282605192434
