episode,big_cpu_freq,little_cpu_freq,big_util,little_util,ipc,cache_miss,fps,action,loss,reward
141,710400,1036800,0.533333, 1.366667, 0.474934, 0.000000, 60,8, 0,0.848834437941018
142,710400,1785600,0.733333, 2.138095, 0.381356, 0.000000, 60,0, 0,0.7636797974196674
143,710400,1785600,0.828571, 1.200000, 0.482574, 0.000000, 60,8, 0,0.7636797974196674
144,710400,1036800,0.400000, 0.983333, 0.445545, 0.000000, 60,8, 0,0.848834437941018
145,710400,1036800,0.666667, 1.650000, 0.469974, 0.000000, 60,8, 0,0.848834437941018
146,710400,1785600,0.600000, 1.857143, 0.493151, 0.000000, 60,8, 0,0.7636797974196674
147,710400,1209600,0.333333, 1.708333, 0.460358, 0.000000, 60,8, 0,0.8349986880014587
148,710400,1036800,0.400000, 1.378571, 0.468750, 0.000000, 60,8, 0,0.848834437941018
149,710400,1036800,0.500000, 1.528571, 0.504202, 0.000000, 60,8, 0,0.848834437941018
150,710400,1632000,0.971429, 2.063095, 0.493151, 0.000000, 60,8, 0,0.7867639148918597
151,710400,1036800,0.533333, 1.000000, 0.487805, 0.000000, 60,8, 0,0.848834437941018
152,710400,1036800,0.583333, 1.100000, 0.493151, 0.000000, 60,8, 0,0.848834437941018
153,710400,1036800,0.650000, 2.425000, 0.469974, 0.000000, 60,8, 0,0.848834437941018
154,710400,1305600,0.600000, 1.738095, 0.452261, 0.000000, 60,8, 0,0.8258953118603698
155,710400,1209600,0.400000, 1.350000, 0.493151, 0.000000, 60,0, 0,0.8349986880014587
156,710400,1209600,0.566667, 2.504762, 0.467532, 0.000000, 60,8, 0,0.8349986880014587
157,710400,1305600,0.333333, 2.633333, 0.147662, 0.038889, 60,8, 0,0.8258953118603698
158,710400,1785600,0.666667, 1.285714, 0.425532, 0.000000, 60,0, 0,0.7636797974196674
159,710400,1036800,0.600000, 0.983333, 0.493151, 0.000000, 60,0, 0,0.848834437941018
160,710400,1036800,0.500000, 1.150000, 0.504202, 0.005556, 60,8, 0,0.848834437941018
161,710400,1305600,0.566667, 2.525000, 0.467532, 0.000000, 60,8, 0,0.8258953118603698
162,710400,1785600,0.733333, 1.400000, 0.462725, 0.005556, 60,8, 0,0.7636797974196674
163,710400,1036800,0.400000, 1.161905, 0.469974, 0.000000, 60,0, 0,0.848834437941018
164,710400,1036800,0.500000, 1.050000, 0.493151, 0.000000, 60,8, 0,0.848834437941018
165,710400,1036800,0.500000, 2.261905, 0.493151, 0.000000, 60,8, 0,0.848834437941018
166,710400,1785600,0.833333, 1.133333, 0.469974, 0.000000, 60,8, 0,0.7636797974196674
167,710400,1036800,0.600000, 0.845238, 0.482574, 0.000000, 60,0, 0,0.848834437941018
168,710400,1036800,0.733333, 1.450000, 0.504202, 0.000000, 60,8, 0,0.848834437941018
169,710400,1785600,0.450000, 2.042857, 0.394737, 0.000000, 60,0, 0,0.7636797974196674
170,710400,1036800,0.200000, 0.733333, 0.493151, 0.005556, 60,8, 0,0.848834437941018
171,710400,1036800,0.833333, 1.050000, 0.482574, 0.000000, 60,8, 0,0.848834437941018
172,710400,1785600,0.533333, 2.250000, 0.490463, 0.000000, 60,0, 0,0.7636797974196674
173,710400,1785600,0.500000, 1.666667, 0.482574, 0.000000, 60,0, 0,0.7636797974196674
174,710400,1036800,0.583333, 1.566667, 0.453401, 0.000000, 60,0, 0,0.848834437941018
175,710400,1036800,0.666667, 1.583333, 0.452261, 0.000000, 60,8, 0,0.848834437941018
176,2419200,1785600,0.500000, 2.511905, 0.434783, 0.005556, 60,8, 0,-0.21483048525107673
177,825600,1785600,0.714286, 1.683333, 0.477454, 0.000000, 60,8, 0,0.7533488310188725
178,710400,1036800,0.750000, 1.300000, 0.489130, 0.000000, 60,8, 0,0.848834437941018
179,710400,1036800,0.700000, 1.697619, 0.482574, 0.000000, 60,8, 0,0.848834437941018
180,710400,1785600,0.533333, 1.583333, 0.504202, 0.000000, 60,8, 0,0.7636797974196674
181,710400,1036800,0.700000, 0.950000, 0.485175, 0.000000, 60,8, 0,0.848834437941018
182,710400,1036800,0.761905, 0.900000, 0.237154, 0.000000, 60,8, 0,0.848834437941018
183,710400,1785600,0.666667, 1.800000, 0.332717, 0.000000, 60,0, 0,0.7636797974196674
184,710400,1785600,0.200000, 1.408333, 0.473684, 0.000000, 60,0, 0,0.7636797974196674
185,710400,1036800,0.761905, 1.255952, 0.482574, 0.000000, 60,8, 0,0.848834437941018
186,710400,1209600,0.533333, 1.895238, 0.335196, 0.000000, 60,8, 0,0.8349986880014587
187,710400,1305600,0.733333, 1.778571, 0.486486, 0.000000, 60,8, 0,0.8258953118603698
188,710400,1036800,0.333333, 0.850000, 0.460358, 0.000000, 60,8, 0,0.848834437941018
189,710400,1036800,0.678571, 1.019048, 0.468750, 0.000000, 60,8, 0,0.848834437941018
190,710400,1785600,0.733333, 2.289286, 0.478723, 0.000000, 60,0, 0,0.7636797974196674
191,710400,1785600,0.533333, 0.885714, 0.478723, 0.000000, 60,8, 0,0.7636797974196674
192,710400,1036800,0.625000, 0.900000, 0.467532, 0.005556, 60,0, 0,0.848834437941018
193,710400,1036800,0.904762, 2.305556, 0.493151, 0.000000, 60,8, 0,0.848834437941018
194,710400,1632000,0.666667, 2.285714, 0.387097, 0.000000, 60,0, 0,0.7867639148918597
195,940800,1036800,0.400000, 1.028571, 0.482574, 0.000000, 60,0, 0,0.8240774570586074
196,710400,1036800,0.785714, 1.190476, 0.154772, 0.055556, 60,0, 0,0.848834437941018
197,710400,1113600,0.833333, 2.269841, 0.360721, 0.000000, 60,8, 0,0.8430789581987997
198,710400,1785600,0.761905, 1.476190, 0.458015, 0.000000, 60,8, 0,0.7636797974196674
199,1612800,1036800,0.800000, 2.261905, 0.478723, 0.000000, 60,0, 0,0.6133580580168763
